32 -0.029294 -0.778098 0.000000 -0.002250 -0.821628 -0.001564 0.051271
33 -0.022814 -0.784059 0.000000 0.005695 -0.829100 -0.001544 0.053328
34 -0.016335 -0.790019 0.000000 0.013666 -0.836480 -0.001524 0.055326
35 -0.009855 -0.795980 0.000000 0.021815 -0.843768 -0.001503 0.057349
36 -0.003377 -0.801939 0.000000 0.030015 -0.850833 -0.001482 0.059227
37 0.003103 -0.807900 0.000000 0.038364 -0.857620 -0.001459 0.060972
38 0.009582 -0.813860 0.000000 0.046766 -0.864177 -0.001436 0.062582
39 0.016062 -0.819821 0.000000 0.055169 -0.870459 -0.001412 0.063997
40 0.022540 -0.825781 0.000000 0.063492 -0.876563 -0.001389 0.065251
41 0.029020 -0.831742 0.000000 0.072361 -0.882596 -0.001363 0.066831
42 0.035500 -0.837702 0.000000 0.081334 -0.888496 -0.001337 0.068429
43 0.041978 -0.843663 0.000000 0.090063 -0.894383 -0.001312 0.069903
44 0.048458 -0.849622 0.000000 0.098573 -0.900222 -0.001288 0.071229
45 0.054937 -0.855583 0.000000 0.106839 -0.906065 -0.001265 0.072414
46 0.061417 -0.861543 0.000000 0.114882 -0.911917 -0.001243 0.073468
47 0.067895 -0.867504 0.000000 0.122698 -0.917600 -0.001222 0.074260
48 0.074375 -0.873464 0.000000 0.130532 -0.923293 -0.001201 0.075086
49 0.080854 -0.879425 0.000000 0.138509 -0.928969 -0.001180 0.076026
50 0.087334 -0.885385 0.000000 0.146570 -0.934572 -0.001157 0.077004
51 0.093813 -0.891346 0.000000 0.154756 -0.940091 -0.001134 0.078048
52 0.100292 -0.897305 0.000000 0.163137 -0.945518 -0.001110 0.079216
53 0.106772 -0.903266 0.000000 0.171818 -0.950766 -0.001084 0.080551
54 0.113250 -0.909226 0.000000 0.180756 -0.955914 -0.001057 0.082084
55 0.119730 -0.915187 0.000000 0.189907 -0.960982 -0.001029 0.083804
56 0.126209 -0.921147 0.000000 0.199279 -0.965939 -0.001000 0.085712
57 0.119730 -0.915187 0.000000 0.208819 -0.970810 -0.000969 0.105032
58 0.113250 -0.909226 0.000000 0.215044 -0.973266 -0.000948 0.120266
59 0.106772 -0.903266 0.000000 0.217744 -0.973755 -0.000940 0.131471
60 0.100292 -0.897305 0.000000 0.218404 -0.972303 -0.000935 0.139914
61 0.093813 -0.891346 0.000000 0.217338 -0.969212 -0.000934 0.146023
62 0.087334 -0.885385 0.000000 0.214805 -0.964789 -0.000936 0.150182
63 0.080854 -0.879425 0.000000 0.210966 -0.959199 -0.000941 0.152623
64 0.074375 -0.873464 0.000000 0.206100 -0.952671 -0.000947 0.153708
65 0.067895 -0.867504 0.000000 0.199503 -0.945259 -0.000959 0.152864
66 0.061417 -0.861543 0.000000 0.191719 -0.937304 -0.000975 0.150729
67 0.054937 -0.855583 0.000000 0.183439 -0.929019 -0.000992 0.148009
68 0.048458 -0.849622 0.000000 0.174787 -0.920565 -0.001011 0.144889
69 0.041978 -0.843663 0.000000 0.165814 -0.911928 -0.001032 0.141409
70 0.035500 -0.837702 0.000000 0.156956 -0.903499 -0.001052 0.138137
71 0.029020 -0.831742 0.000000 0.148391 -0.895450 -0.001073 0.135311
72 0.022540 -0.825781 0.000000 0.140197 -0.887912 -0.001092 0.133058
73 0.016062 -0.819821 0.000000 0.132438 -0.880980 -0.001112 0.131473
74 0.022540 -0.825781 0.000000 0.124533 -0.874106 -0.001132 0.112867
75 0.029020 -0.831742 0.000000 0.119820 -0.869954 -0.001144 0.098520
76 0.035500 -0.837702 0.000000 0.117935 -0.868211 -0.001149 0.087907
77 0.041978 -0.843663 0.000000 0.118634 -0.868625 -0.001147 0.080626
78 0.048458 -0.849622 0.000000 0.121542 -0.870854 -0.001139 0.076114
79 0.054937 -0.855583 0.000000 0.126135 -0.874350 -0.001127 0.073638
80 0.061417 -0.861543 0.000000 0.132031 -0.878693 -0.001113 0.072676
81 0.067895 -0.867504 0.000000 0.139069 -0.883871 -0.001094 0.073039
82 0.074375 -0.873464 0.000000 0.146970 -0.889657 -0.001074 0.074387
83 0.080854 -0.879425 0.000000 0.155473 -0.895841 -0.001051 0.076410
84 0.087334 -0.885385 0.000000 0.164378 -0.902247 -0.001027 0.078874
85 0.093813 -0.891346 0.000000 0.173524 -0.908689 -0.001001 0.081583
86 0.100292 -0.897305 0.000000 0.182727 -0.915039 -0.000975 0.084327
