cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 19.5873205789 24.8930383393 25.2667994858 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 19.9081309226 24.8927146622 25.2659328904 0.00526759536488 -3.74387618052e-06 -6.43174428026e-06 0.00547786202837 -6.73841126367e-06 -1.78253424122e-05 0.0051390536286 9.76190248755e-06 2.99072449044e-07 0.00552216263956 -3.74780405402e-06 -9.74000869674e-06 0.00495760345185 -3.88152164602e-07 -9.19888337829e-06 0.00564344911116 -1.06283290648e-06 -2.21901051808e-06 0.00465923880498 -1.19189840457e-05 -2.58545927776e-06 86.4057366947 129.396050924
2000 20.503042727 24.8921918354 25.2651794739 0.00633299525221 -7.07157465227e-06 -9.23257914852e-06 0.0066046633617 -1.74860004826e-05 -3.95510935528e-05 0.00615714459419 3.13057870019e-05 1.07063984315e-05 0.00665867934693 -8.36092832336e-06 -1.65620470138e-05 0.00593228978708 1.76159839129e-06 -1.53156272912e-05 0.0068113000313 -1.86510662783e-06 1.26834563682e-06 0.00558539689477 -2.0696173892e-05 -1.17399922954e-06 86.3997069781 129.148135249
3000 21.1466506814 24.8912725763 25.2639796496 0.00648144500909 -1.15856439054e-05 -1.495970252e-05 0.00675794834231 -2.94541000422e-05 -6.62847182198e-05 0.0062937775799 4.63464406766e-05 2.00011168389e-05 0.00681155778148 -1.56999043462e-05 -2.51274873627e-05 0.00607927468972 2.81531906754e-06 -2.3851267216e-05 0.00696327075756 -6.31935591609e-06 1.94456762752e-06 0.00574936658104 -2.32461558271e-05 -2.81132018757e-06 86.3889758444 128.89610257
4000 21.7940222608 24.8899004632 25.2621901128 0.00645579271618 -1.57536593023e-05 -2.11360693166e-05 0.00672716690009 -3.90296773348e-05 -8.6675031414e-05 0.00626272153869 5.97933978244e-05 2.98958402222e-05 0.00677927283426 -2.32069911148e-05 -3.29883358959e-05 0.00606340672423 3.46199612026e-06 -3.3603019025e-05 0.00692361821644 -1.06590265853e-05 -4.96418102674e-08 0.00575784606841 -2.09141048455e-05 -5.12186854892e-06 86.3760886024 128.672461346
5000 22.436929395 24.8881488512 25.2598093439 0.00640087826257 -1.93112792189e-05 -2.68814524635e-05 0.00666618540837 -4.75204922658e-05 -0.00010495130567 0.00620330677682 6.60564075603e-05 3.51267892814e-05 0.00671805452302 -3.01423887041e-05 -4.02485083606e-05 0.00601886952796 3.86717030335e-06 -4.09867711852e-05 0.00685426307917 -1.55068869971e-05 -2.75983925961e-06 0.00573672235453 -1.67560133244e-05 -7.97541424841e-06 86.3625550015 128.481905392
6000 23.0742708278 24.886072891 25.2568547497 0.00634577705967 -2.2063333498e-05 -3.23251542274e-05 0.00640536001919 -7.01976035812e-05 -0.000135315082203 0.00614211758625 7.0970989772e-05 4.07587361015e-05 0.0066574271438 -3.77872826998e-05 -4.30805729974e-05 0.00597147080654 4.80993372784e-06 -4.84767568821e-05 0.00678711861676 -2.02697503955e-05 -5.24255145289e-06 0.00570830440815 -1.1658893792e-05 -1.21119695525e-05 86.3492996134 128.323800845
7000 23.7061917409 24.8837345137 25.2533398218 0.00629319274663 -2.4473870607e-05 -3.78425628077e-05 0.00635529966689 -7.55253871592e-05 -0.000146150233173 0.00625775777347 0.000101200973479 4.2750235507e-05 0.00659927244691 -4.35338276546e-05 -4.58009438747e-05 0.00592477613772 5.31094216212e-06 -5.81624253969e-05 0.00672196700657 -2.23230002948e-05 -8.2864043407e-06 0.00568178806244 -8.07049289865e-06 -1.57398601647e-05 86.3368315871 128.195773177
8000 24.3330335735 24.8811928789 25.2492928523 0.00624376884803 -2.61863540203e-05 -4.3035085138e-05 0.00630987264713 -8.17501053465e-05 -0.000160045310382 0.00619936346604 0.000101225738291 4.10226438663e-05 0.00654602910486 -4.92695911159e-05 -4.94794939999e-05 0.0058806128636 7.11419803635e-06 -6.4777747777e-05 0.00666226405693 -2.51699923526e-05 -1.17051093103e-05 0.00565377245261 -4.39576444112e-06 -2.1631004371e-05 86.3249738396 128.095019202
9000 24.9550679061 24.8784707895 25.2447250501 0.00619699308223 -2.73762115128e-05 -4.77541577436e-05 0.00626676567323 -8.79298145475e-05 -0.000172794397314 0.00614461324679 0.000108374437759 4.6270193478e-05 0.00649506091969 -5.54404598229e-05 -4.78331069219e-05 0.00583773268425 9.02398199854e-06 -7.40980786955e-05 0.00660739727488 -2.766588628e-05 -1.39611189279e-05 0.00562699702508 -1.05771106108e-06 -2.50140146507e-05 86.3137174578 128.019038239
