cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 53.9377233623 11.9565662085 5.91472279671 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 54.1133022971 11.9567011314 5.91478357803 0.00260720283075 -3.28828945019e-06 -8.34136434804e-07 0.00266764696898 -4.66708005401e-06 4.52515182947e-05 0.00266862929815 3.7462510644e-06 -4.59878204635e-05 0.00173635575469 -5.60073548493e-07 3.94098288318e-06 0.00350565424954 -8.88991351551e-06 -2.99925994736e-06 0.00110833043237 -1.0332258418e-06 -4.20559851269e-06 0.0038724335591 -1.06305574003e-05 -4.63022190213e-06 86.4076919591 129.55690298
2000 54.3998279123 11.9564056657 5.91498342274 0.00301442586303 -5.42350810785e-06 3.10435106441e-06 0.00309342035686 9.94144874598e-06 0.000112857473469 0.00306121556967 -1.94487136796e-05 -0.000113330130305 0.00198928380033 3.36175869257e-06 1.35618214359e-05 0.00407684023296 -1.76756815376e-05 -5.00885766814e-06 0.00131667626406 -3.11864025348e-06 -6.01527833969e-06 0.00450263274708 -1.10802267676e-05 -1.93204090437e-07 86.4094161706 129.671729418
3000 54.7056546821 11.9556565491 5.91543073443 0.00308012658337 -9.79810728112e-06 5.75852198946e-06 0.00268798136017 3.1220020301e-05 0.000162603954225 0.00357701790699 -5.42848018098e-05 -0.00016002742047 0.0020561142943 6.97081614884e-06 1.86620369977e-05 0.00413546447452 -3.27767040737e-05 -4.6485669509e-06 0.00140733266304 -4.36429327282e-06 -5.02886694189e-06 0.00456121233617 -1.99416123223e-05 -1.5656562701e-07 86.4064371245 129.830181372
4000 55.0138506125 11.9544589841 5.91614811342 0.00307948558751 -1.42738115653e-05 8.47464449124e-06 0.00271250000808 5.90251192867e-05 0.0002107040907 0.00355313129597 -8.6737599444e-05 -0.000199819058972 0.0020843108998 1.02508703552e-05 2.25350827859e-05 0.00409890384368 -4.75067024608e-05 -3.84032545508e-06 0.00146987819289 -4.81055705123e-06 -9.02543551075e-07 0.0045125374441 -2.8186369747e-05 -1.34306148372e-06 86.3936605868 130.019898656
5000 55.3212268428 11.9528157949 5.91714124318 0.00306729149358 -1.88319990771e-05 1.11956471406e-05 0.00273702775922 8.90546676895e-05 0.000257054405196 0.00350812648004 -0.000124562901748 -0.000238703774513 0.00210358206297 1.31057957892e-05 2.62578670295e-05 0.00404814596332 -6.3174735894e-05 -1.86603276391e-06 0.00152306716881 -4.48591458525e-06 5.64383181151e-06 0.00444804613904 -3.74658917921e-05 -3.53566283808e-06 86.3674501136 130.232116922
6000 55.6272875593 11.9507359837 5.91840050065 0.00305388221939 -2.27930743422e-05 1.37342414108e-05 0.00276591056353 0.00011200495278 0.000285491511199 0.00345588727667 -0.00015929973067 -0.000267817589699 0.00211987597051 1.56844506437e-05 2.91380298325e-05 0.00400155999785 -7.55346020873e-05 -3.19531693168e-07 0.00157175335556 -2.76754721178e-06 1.40973926775e-05 0.00438630230708 -4.68400147003e-05 -7.00047505307e-06 86.325823752 130.461476606
7000 55.9320385816 11.9482457879 5.91992588849 0.00304264746062 -2.64010484528e-05 1.82998603622e-05 0.00279777356943 0.000136324183991 0.00031011273132 0.00340105176991 -0.000185052121555 -0.000280542415983 0.00213366866561 1.7228845714e-05 3.05420091583e-05 0.00396015238968 -9.24766673766e-05 2.53606247116e-06 0.00161749360675 -6.95830482004e-07 2.31854329674e-05 0.00433493034847 -5.36508906828e-05 -4.8200139184e-06 86.2652993538 130.702462522
8000 56.2355747111 11.9453531764 5.92171873868 0.00302940076194 -3.1008360017e-05 1.92032518029e-05 0.00283339893957 0.000163070955613 0.000338775548547 0.00334199897325 -0.000223782908212 -0.000312740648191 0.00214646736766 1.76115897146e-05 3.31394561532e-05 0.00391711828803 -9.98950026819e-05 7.82033576833e-07 0.00166043081595 2.33689865987e-06 3.34551477079e-05 0.00427327081507 -6.79679224559e-05 -1.63245483339e-05 86.1856357493 130.951556067
9000 56.5379711949 11.94206134 5.9237533612 0.00301880193436 -3.51801110535e-05 2.1388477793e-05 0.00242271732964 0.000147650796548 0.000318586361834 0.00328445257318 -0.000251221519426 -0.000326886990349 0.00215943689626 1.71227425542e-05 3.60660099526e-05 0.00388157737466 -0.000110776301915 2.24678702908e-06 0.00169869791903 7.69493366342e-06 4.59099439101e-05 0.00422194204794 -7.77375118913e-05 -2.18640344199e-05 86.0862575365 131.206014374
