cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 69.6599157606 11.2586353033 8.95310927936 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 69.8915186029 11.2588629329 8.95285081066 0.00353971849147 2.42232453197e-06 -2.86151921871e-07 0.00353689913147 1.90279542714e-05 2.66503121717e-05 0.00368001337578 -9.63682454287e-06 -2.24668272355e-05 0.00257998825107 9.36691103955e-06 -6.00868383891e-06 0.00448887889181 -1.82290956773e-06 -2.05873408635e-06 0.00228037603124 8.07995882341e-07 7.42304667906e-06 0.00462753059619 1.59550295173e-06 -6.54917436583e-06 86.4055758783 129.500311224
2000 70.2838983722 11.2591183841 8.95293593683 0.00414185495686 3.08512393824e-06 2.02878015111e-06 0.00412378387898 4.13040737336e-05 7.36182822982e-05 0.00430998995825 -2.80314714718e-05 -5.91202200694e-05 0.00299139034117 2.21654522511e-05 -1.00758074075e-05 0.00529070733305 -9.57065755377e-06 1.30213404583e-06 0.00266852692898 4.54574592283e-06 1.73562968017e-05 0.00545438603995 -1.23407531051e-07 -9.71520202551e-06 86.4000026406 129.544315553
3000 70.7042502277 11.2594736259 8.95322451914 0.00423335312411 3.91718539327e-06 3.71513004443e-06 0.00421988648434 5.98710084263e-05 0.000113692607892 0.00439501828879 -4.8320020282e-05 -9.88165724896e-05 0.00309191098871 3.44626716216e-05 -1.04048963405e-05 0.00536977751577 -1.85830585134e-05 4.48482309677e-07 0.00278568511529 1.10511179188e-05 2.41070641109e-05 0.00553121774898 -2.35180160445e-06 -1.37201081352e-05 86.3860230073 129.615545421
4000 71.127524113 11.2599308275 8.95367213411 0.00422618805381 4.83485499166e-06 5.06575132618e-06 0.00422800584345 7.75634667901e-05 0.000156058094105 0.0043700317379 -6.17022317469e-05 -0.000129686843508 0.00312778284309 4.53291012653e-05 -7.93705345858e-06 0.00531421302065 -2.60006596905e-05 -2.18554411092e-06 0.00283995637246 1.64364271572e-05 2.83963274946e-05 0.00546910169686 -4.74227096903e-06 -1.73049925448e-05 86.3607119033 129.701053958
5000 71.5490074839 11.2604520394 8.95423440339 0.00420261482357 5.32915302967e-06 6.04293691679e-06 0.00422432021451 8.6874765677e-05 0.000184863821259 0.00432214074534 -7.69514704652e-05 -0.00016288779388 0.00315178640368 5.50905118915e-05 -4.79457540116e-06 0.00523991257456 -3.27009860166e-05 -6.03267045775e-06 0.00288065754111 2.23247299082e-05 3.16223324454e-05 0.00539158656398 -5.13061210308e-06 -2.02600518463e-05 86.3227577956 129.793866939
6000 71.9679754774 11.2610131004 8.9548809973 0.00417690151759 5.66621085654e-06 6.73829924797e-06 0.0038484232621 4.77426127674e-05 0.000192117457743 0.00463820087969 -4.17681238676e-05 -0.000144658721619 0.00317076763301 6.37562670921e-05 -6.03993082921e-07 0.00516648346783 -3.84065988854e-05 -1.06056520586e-05 0.00291698361073 2.94459354778e-05 3.3984844877e-05 0.0053124207847 -7.48338731669e-06 -2.41823392018e-05 86.2709249699 129.888832027
7000 72.384423218 11.2615946921 8.95564074756 0.00415216942639 5.89401145924e-06 8.0297920601e-06 0.00385567468749 6.14238816176e-05 0.000226749851986 0.00458349534783 -5.09273432031e-05 -0.000173380070531 0.00318559243903 7.07378808122e-05 5.85906732187e-06 0.00509853689968 -4.27925010684e-05 -1.59620677972e-05 0.0029468503517 3.430301346e-05 3.61050836406e-05 0.00524459304218 -6.35229127989e-06 -2.68777209072e-05 86.2052401465 129.982949004
8000 72.7984473328 11.2621736137 8.95647131845 0.00412886566425 5.48726687561e-06 9.12013452596e-06 0.00386246174042 6.50538764196e-05 0.000242129129376 0.00453080398666 -6.03288316251e-05 -0.000199827668864 0.00320115497489 7.71691186566e-05 1.16116349415e-05 0.00503543819091 -4.68457248919e-05 -2.03257458077e-05 0.00297209264731 3.74422843689e-05 3.86227108459e-05 0.00517652706034 -7.98297807517e-06 -3.01054384623e-05 86.126512769 130.073897306
9000 73.2101513262 11.2627465694 8.95740978007 0.00410611578712 5.67862452882e-06 1.05893909541e-05 0.00387298712387 7.7066682046e-05 0.000273774793744 0.00447473072284 -6.64940706871e-05 -0.000222537231331 0.00321591278373 8.33925374674e-05 1.75168387264e-05 0.0049754852856 -4.90712560101e-05 -2.61726413682e-05 0.00299879535672 4.25466851624e-05 4.07071485362e-05 0.00511893894387 -6.0844136539e-06 -3.25903246545e-05 86.0337127842 130.159511418
10000 73.6196517951 11.2633002929 8.95843576291 0.00408400410997 5.44271991173e-06 1.02522709354e-05 0.00388582244445 8.23507716355e-05 0.000289616256911 0.00442007640455 -7.67435282164e-05 -0.000254039716918 0.00322690346426 8.78533495292e-05 2.52654640169e-05 0.00491768727457 -5.06759356265e-05 -3.25314387454e-05 0.00308802198442 4.4412978806e-05 -2.16953756499e-05 0.00505698423252 -6.65071937904e-06 -3.66755891999e-05 85.9284211499 130.238222581
11000 74.0270261589 11.2638344915 8.95954610026 0.00406303793716 5.47972579665e-06 1.1856423158e-05 0.00389834571633 8.79979790858e-05 0.000307225453781 0.00436374455139 -8.08076809871e-05 -0.000268225199206 0.00323942751489 9.26160564813e-05 3.19366678645e-05 0.00486411263367 -5.23258717107e-05 -3.90726072651e-05 0.00310276021143 4.75629717887e-05 -1.94142597303e-05 0.00500667615373 -5.18496879847e-06 -3.99283106058e-05 85.8116677365 130.310298766
