cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 48.4221682554 19.8378045431 23.1387475024 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 48.7633111269 19.8385197738 23.1380037111 0.00569972340107 4.01992385095e-06 -5.12379957454e-06 0.00577124255078 5.85012756721e-06 -8.68876489881e-06 0.0058226126312 1.48241970685e-06 -3.65381123275e-06 0.00571844497641 2.5092064324e-06 -5.00653399974e-06 0.00580851917338 2.83968357432e-06 -5.57442928862e-06 0.00588957311657 2.61137737936e-06 -4.56786682991e-06 0.00525922584815 1.96609957572e-06 -3.95635852079e-06 86.4076065843 129.512510063
2000 49.4105122066 19.8389531784 23.1378643384 0.00690691410646 4.45069501191e-06 1.36432690793e-06 0.00700184300454 6.37886124763e-06 -1.65332527094e-05 0.00707211306144 5.10987029731e-06 1.14266939187e-05 0.00693219195281 -2.63410687657e-06 -3.52138474075e-06 0.007046229803 7.14722842158e-06 2.92400915551e-06 0.00715824084732 4.96682244532e-06 2.43744266502e-06 0.00634324134305 -2.33679083007e-06 1.52154122942e-07 86.409281819 129.531756817
3000 50.1127898905 19.8395071884 23.1381608006 0.00707318910242 6.67371710335e-06 4.6009778137e-06 0.00716953016506 9.9006058017e-06 -2.60503243354e-05 0.00724024061441 9.50109600056e-06 2.3349675324e-05 0.00710082157135 -4.22661650154e-06 -4.72128496654e-06 0.00721797180581 1.16079212741e-05 7.66376308798e-06 0.00733002024368 6.67901984705e-06 6.65745304712e-06 0.00651516930249 -4.10770069122e-07 2.10937162754e-06 86.408477707 129.554635385
4000 50.819076684 19.8402856377 23.1387866305 0.0070412850141 8.97850289869e-06 8.0301660095e-06 0.00713476299558 1.2253226793e-05 -3.21102410511e-05 0.00720234823319 1.31672437667e-05 3.31897757019e-05 0.00706876742655 -4.2041341595e-06 -4.96483869211e-06 0.00718667398644 1.54854259525e-05 1.23859222242e-05 0.00729305560561 8.18808847728e-06 1.13798553935e-05 0.00650948477893 5.05143079886e-06 4.83691622917e-06 86.4043164925 129.578294112
5000 51.5200513267 19.8412941124 23.1397645694 0.00697699728436 1.1254392777e-05 1.15011051688e-05 0.00694783551216 1.22898282923e-05 -4.33626924735e-05 0.00713069140784 1.56344872178e-05 4.33373507956e-05 0.00700417707529 -3.58216475409e-06 -4.81548506031e-06 0.00712144937366 1.93321919893e-05 1.73092404131e-05 0.00722300438358 9.49813546336e-06 1.5888380755e-05 0.00647111171774 1.05886747525e-05 6.42729237903e-06 86.3965236532 129.601337299
6000 52.2144600406 19.8425235529 23.1410971138 0.00691157097767 1.33845734481e-05 1.50404046119e-05 0.00688359953745 1.30108358505e-05 -4.86097342147e-05 0.00705852414318 1.82693320153e-05 5.45248982397e-05 0.00693736457829 -2.32612446176e-06 -4.61230065817e-06 0.00705529391781 2.21338902992e-05 2.23440965888e-05 0.00715259854818 1.03105823877e-05 2.01606871957e-05 0.00642929824026 1.69468027715e-05 8.68692007887e-06 86.3850728582 129.623177619
7000 52.9025159341 19.8439582691 23.1427984038 0.00685003834129 1.53809429593e-05 1.88368262268e-05 0.00682346412202 1.36563204451e-05 -5.31349549785e-05 0.00698994626565 2.10382209239e-05 6.5127803363e-05 0.00687409162441 -2.80956015053e-07 -3.68734912287e-06 0.006992494952 2.41386449914e-05 2.77441393419e-05 0.007085715077 1.06382980685e-05 2.57252161156e-05 0.00638950686476 2.47602366125e-05 1.08863393239e-05 86.3702584701 129.643409848
8000 53.5845979403 19.8455923221 23.1448555684 0.00679240269726 1.71721671743e-05 2.24678164831e-05 0.0067667779476 1.36705434306e-05 -5.35026947353e-05 0.00692523050953 2.08323536511e-05 7.31139496957e-05 0.006815661299 9.89068026867e-07 -2.08664111189e-06 0.00693293692124 2.60111854423e-05 3.28051759594e-05 0.00702374845625 1.10031975208e-05 3.05544736136e-05 0.00635052402442 3.0751932081e-05 1.23487740088e-05 86.3522894841 129.661885972
9000 54.2610783591 19.8474150255 23.1472688756 0.00673779931243 1.90574551776e-05 2.61036156436e-05 0.00671340310862 1.45686868323e-05 -5.55683410596e-05 0.00686478141405 2.15980094384e-05 8.39439242134e-05 0.00676004821591 2.72253682629e-06 -1.33370082068e-06 0.00687665160989 2.77629401369e-05 3.87929878086e-05 0.00696588920574 1.09794358175e-05 3.49276021249e-05 0.00631333051358 3.76894223878e-05 1.40538604577e-05 86.3312171925 129.678361897
10000 54.9322656933 19.8494208254 23.1500061929 0.00668640662921 2.10103020718e-05 2.9110350994e-05 0.00666380715218 1.5677262027e-05 -5.9255208074e-05 0.00680740777474 2.38745700364e-05 9.42833280987e-05 0.00670731320786 5.60218217003e-06 -6.49456665556e-07 0.00682364763647 2.85281219727e-05 4.3445520915e-05 0.00691111001775 1.10033395319e-05 3.94449477678e-05 0.00627770602109 4.51375649258e-05 1.502555986e-05 86.307369064 129.692843597
11000 55.5984395585 19.8515992921 23.1530808399 0.00663549306718 2.44162292454e-05 3.15845971003e-05 0.00661459259518 1.63113067954e-05 -5.76195383624e-05 0.0067519791645 2.70403611995e-05 9.59846639009e-05 0.00665570904469 6.68154638017e-06 -3.83905841193e-07 0.00677112835295 3.16926031021e-05 4.683513053e-05 0.00685881526354 1.03007949664e-05 4.33631997169e-05 0.00624120903992 5.22468190212e-05 2.07830237745e-05 86.2810883835 129.705428982
