cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 73.0836636448 19.4532283478 16.8124580788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 73.424163157 19.4546722109 16.8128643332 0.00567152604148 3.41881014871e-06 2.44235549821e-07 0.00561418631993 4.67814781926e-06 5.88673821683e-06 0.00568717250445 2.97704780659e-05 6.66190066024e-06 0.00547945639612 2.33026626915e-05 3.01728361275e-05 0.00576153164216 9.35674425822e-06 5.33678810731e-07 0.00524406792741 3.92340542465e-06 -6.83016188012e-06 0.00589967891835 9.85097920393e-07 -1.94195222385e-06 86.3229029397 129.436073474
2000 74.0671604768 19.4550934916 16.8130459734 0.00685650837377 2.55918348338e-06 1.76405656386e-06 0.00676552339653 -4.68852901798e-07 2.21313298696e-05 0.00696432224763 -3.87857956028e-06 -3.01865232772e-06 0.00661136684457 2.6383014727e-05 1.57858211569e-05 0.00696956213722 1.2571946003e-05 3.94702478309e-06 0.00631884920663 1.67188401079e-06 -1.27187175396e-05 0.00715992161962 3.19342131824e-06 -3.32984278675e-06 86.3245103926 129.484416585
3000 74.7638777478 19.4554112817 16.8133975339 0.0070145858915 1.85180175846e-06 3.57641906371e-06 0.00691731925671 -6.69591342801e-07 3.87340989914e-05 0.00719482265467 -2.4523073014e-05 -2.86048519255e-06 0.00676133702804 2.66117516875e-05 1.04326549136e-05 0.00713548908791 1.72685966427e-05 7.53608222571e-06 0.00647993247755 -3.80750479897e-06 -1.53399230988e-05 0.00733005123484 3.98949672888e-06 -4.91987710902e-06 86.32605809 129.550644654
4000 75.4640316441 19.4556600468 16.8139332741 0.00697766035049 7.03072980645e-07 5.29464958638e-06 0.00688022385807 1.29949407007e-06 5.0891354961e-05 0.00715369007727 -3.46048866954e-05 -7.22052551671e-06 0.00672435799371 2.44488197082e-05 8.71624648527e-06 0.00710235756871 2.10882861436e-05 1.13746169672e-05 0.00645983825326 -1.00916817603e-05 -1.3558931312e-05 0.00729094753254 3.56486334974e-06 -7.52812547167e-06 86.3264513178 129.628573748
5000 76.1585008388 19.45579241 16.8146421674 0.00691089548096 -4.72427109422e-07 7.08804896495e-06 0.00681555805395 3.08149132662e-06 6.01680706498e-05 0.00708273535958 -4.16333902612e-05 -1.02776900529e-05 0.00665815793722 1.9563994784e-05 8.79957105676e-06 0.00703775665205 2.34921454762e-05 1.49067384214e-05 0.00640505020259 -1.6428402854e-05 -1.05320358883e-05 0.00722415782396 4.1156593401e-06 -8.30619797717e-06 86.3242124888 129.714476814
6000 76.8461304505 19.4557659527 16.81551188 0.00684313311307 -1.92443387258e-06 8.67161888017e-06 0.00675240015684 5.67241848437e-06 7.16059444624e-05 0.00700920581101 -4.83937135456e-05 -1.35658697243e-05 0.00659054198125 1.49820869082e-05 1.07415595701e-05 0.00697181173842 2.56122920217e-05 1.82025075356e-05 0.00635145038631 -2.2168187286e-05 -5.22533818392e-06 0.00715426429606 3.22105152565e-06 -1.03229488687e-05 86.3182869602 129.806023466
7000 77.5271828381 19.4555684213 16.8165265168 0.00677974482128 -3.83204478405e-06 1.02840611093e-05 0.00669214274786 7.2923918185e-06 8.01528873595e-05 0.00694080486896 -5.55935655747e-05 -1.86632263805e-05 0.00652736230517 9.81305215555e-06 1.21787390617e-05 0.00690912434868 2.64617051185e-05 2.2081249566e-05 0.00629831620892 -2.75693896573e-05 5.98676209349e-07 0.00708839315474 1.76948363424e-06 -1.20839879524e-05 86.3086368776 129.902239652
8000 78.2020969759 19.4551902853 16.8176898592 0.0067199844341 -5.47884645577e-06 1.19759124145e-05 0.0066367676836 7.81949420095e-06 8.51303117333e-05 0.00687594943365 -6.34350991679e-05 -2.3666864536e-05 0.0064685963577 4.52756316953e-06 1.76527686219e-05 0.00685091209476 2.73561452048e-05 2.47911028504e-05 0.00624664506263 -3.20531958307e-05 6.84217667024e-06 0.00702667779749 7.37550112005e-07 -1.35494005267e-05 86.2943039729 130.001278665
9000 78.8712831445 19.4544968987 16.8189195144 0.00666455788761 -7.66986197262e-06 1.31745947897e-05 0.00658616350712 9.33575244571e-06 9.47421315322e-05 0.00681413468497 -6.90689564919e-05 -2.80507171405e-05 0.00641297028215 -4.44235919322e-06 8.96456541981e-06 0.00679647699405 2.73191752324e-05 2.76820537768e-05 0.00620202156826 -3.61992608e-05 1.39082225521e-05 0.00696897875721 -1.81204527932e-07 -1.44574219025e-05 86.2896821635 130.114438956
10000 79.5350442118 19.4537051191 16.8203405159 0.00661180371829 -1.02031852959e-05 1.40652858179e-05 0.00636857418791 2.1823454229e-05 9.55741950075e-05 0.00675641922964 -7.59217701899e-05 -3.33175658192e-05 0.00635949264106 -1.16978140766e-05 9.67857850337e-06 0.00674436355448 2.75848299899e-05 3.06113352728e-05 0.00615544578393 -3.8765614855e-05 2.05449279987e-05 0.00691486977326 -4.42909069102e-06 -1.74413954647e-05 86.2673325837 130.217753021
11000 80.193690296 19.4527155641 16.8218907422 0.00656202287225 -1.23908984177e-05 1.52593200036e-05 0.00632671229474 2.1804738769e-05 0.000100273465797 0.00670165174192 -8.43955969021e-05 -3.96255207344e-05 0.00630987102812 -1.66203428523e-05 1.49393821329e-05 0.00669552285029 2.77717639119e-05 3.27947182384e-05 0.00611426961095 -4.15932908665e-05 2.67568037995e-05 0.00686325747128 -6.76214446687e-06 -1.90603876753e-05 86.2395688504 130.321154392
12000 80.8475068839 19.4514146709 16.8235009774 0.00651497107155 -1.38351778702e-05 1.66941986349e-05 0.00628828415853 2.53323627095e-05 0.000111701621983 0.00664786913792 -8.72922412757e-05 -4.21865242165e-05 0.00626214306124 -2.46041427697e-05 8.81962297488e-06 0.00664982220752 2.78096552102e-05 3.53256200351e-05 0.00607548589321 -4.29095280953e-05 3.37760252827e-05 0.00681506926631 -9.41072789559e-06 -2.05095979167e-05 86.2219419719 130.437097744
13000 81.4966902282 19.4500151326 16.8252971655 0.00647016400905 -1.59214400117e-05 1.80294914876e-05 0.006249311309 2.42630588001e-05 0.000114670907738 0.00659744722079 -9.23500638624e-05 -4.64001983954e-05 0.00621746771422 -2.99813738999e-05 1.39231629371e-05 0.00660583343667 2.76454971916e-05 3.86119041357e-05 0.00603560752448 -4.50496660629e-05 4.00048172064e-05 0.00676864805031 -1.24739034068e-05 -2.1683355578e-05 86.186593366 130.541414312
