32 -0.983456 -0.031818 0.000000 -0.963942 0.023870 -0.000274 0.059009
33 -0.982952 -0.038373 0.000000 -0.963608 0.017142 -0.000276 0.058790
34 -0.982448 -0.044928 0.000000 -0.963269 0.010406 -0.000278 0.058565
35 -0.981943 -0.051483 0.000000 -0.962929 0.003664 -0.000279 0.058334
36 -0.981439 -0.058038 0.000000 -0.962587 -0.003082 -0.000281 0.058101
37 -0.980935 -0.064593 0.000000 -0.962242 -0.009827 -0.000283 0.057869
38 -0.980431 -0.071149 0.000000 -0.961895 -0.016572 -0.000284 0.057640
39 -0.979927 -0.077703 0.000000 -0.961545 -0.023314 -0.000286 0.057412
40 -0.979423 -0.084258 0.000000 -0.961196 -0.030054 -0.000288 0.057188
41 -0.978919 -0.090814 0.000000 -0.960847 -0.036789 -0.000289 0.056968
42 -0.978414 -0.097368 0.000000 -0.960501 -0.043513 -0.000291 0.056756
43 -0.977910 -0.103923 0.000000 -0.960158 -0.050225 -0.000293 0.056557
44 -0.977406 -0.110478 0.000000 -0.959820 -0.056924 -0.000294 0.056368
45 -0.976902 -0.117033 0.000000 -0.959486 -0.063610 -0.000296 0.056191
46 -0.976398 -0.123588 0.000000 -0.959155 -0.070286 -0.000298 0.056023
47 -0.975894 -0.130143 0.000000 -0.958827 -0.076955 -0.000299 0.055859
48 -0.975390 -0.136698 0.000000 -0.958504 -0.083621 -0.000301 0.055700
49 -0.974885 -0.143254 0.000000 -0.958181 -0.090283 -0.000302 0.055542
50 -0.974381 -0.149808 0.000000 -0.957860 -0.096943 -0.000304 0.055387
51 -0.973877 -0.156363 0.000000 -0.957540 -0.103601 -0.000306 0.055234
52 -0.973373 -0.162918 0.000000 -0.957222 -0.110261 -0.000307 0.055079
53 -0.972869 -0.169473 0.000000 -0.956906 -0.116922 -0.000309 0.054923
54 -0.972365 -0.176028 0.000000 -0.956593 -0.123586 -0.000311 0.054763
55 -0.971861 -0.182583 0.000000 -0.956281 -0.130253 -0.000312 0.054601
56 -0.971357 -0.189138 0.000000 -0.955970 -0.136923 -0.000314 0.054436
57 -0.970851 -0.195693 0.000000 -0.955660 -0.143596 -0.000316 0.054268
58 -0.970347 -0.202248 0.000000 -0.955347 -0.150276 -0.000317 0.054094
59 -0.969843 -0.208803 0.000000 -0.955032 -0.156966 -0.000319 0.053913
60 -0.969339 -0.215359 0.000000 -0.954712 -0.163664 -0.000321 0.053725
61 -0.968835 -0.221913 0.000000 -0.954387 -0.170370 -0.000322 0.053531
62 -0.968331 -0.228468 0.000000 -0.954056 -0.177082 -0.000324 0.053333
63 -0.967827 -0.235023 0.000000 -0.953722 -0.183796 -0.000326 0.053134
64 -0.967322 -0.241578 0.000000 -0.953382 -0.190513 -0.000327 0.052935
65 -0.966818 -0.248133 0.000000 -0.953039 -0.197231 -0.000329 0.052735
66 -0.966314 -0.254688 0.000000 -0.952692 -0.203950 -0.000331 0.052535
67 -0.965810 -0.261243 0.000000 -0.952342 -0.210670 -0.000332 0.052336
68 -0.965306 -0.267798 0.000000 -0.951989 -0.217392 -0.000334 0.052137
69 -0.964802 -0.274353 0.000000 -0.951635 -0.224109 -0.000336 0.051941
70 -0.964298 -0.280908 0.000000 -0.951277 -0.230823 -0.000337 0.051751
71 -0.964802 -0.274353 0.000000 -0.950917 -0.237534 -0.000339 0.039352
72 -0.965306 -0.267798 0.000000 -0.950589 -0.243595 -0.000340 0.028329
73 -0.965810 -0.261243 0.000000 -0.950303 -0.248759 -0.000341 0.019911
74 -0.966314 -0.254688 0.000000 -0.950061 -0.252917 -0.000342 0.016353
75 -0.966818 -0.248133 0.000000 -0.949863 -0.256068 -0.000343 0.018723
76 -0.967322 -0.241578 0.000000 -0.949710 -0.258233 -0.000343 0.024242
77 -0.967827 -0.235023 0.000000 -0.949601 -0.259439 -0.000344 0.030471
78 -0.968331 -0.228468 0.000000 -0.949534 -0.259715 -0.000343 0.036467
79 -0.968835 -0.221913 0.000000 -0.949508 -0.259087 -0.000343 0.041899
80 -0.969339 -0.215359 0.000000 -0.949525 -0.257579 -0.000343 0.046640
81 -0.969843 -0.208803 0.000000 -0.949583 -0.255219 -0.000342 0.050646
82 -0.970347 -0.202248 0.000000 -0.949681 -0.252031 -0.000341 0.053904
83 -0.970851 -0.195693 0.000000 -0.949818 -0.248038 -0.000340 0.056413
84 -0.971357 -0.189138 0.000000 -0.949993 -0.243263 -0.000339 0.058189
85 -0.971861 -0.182583 0.000000 -0.950205 -0.237746 -0.000337 0.059263
86 -0.972365 -0.176028 0.000000 -0.950457 -0.231557 -0.000335 0.059695
87 -0.972869 -0.169473 0.000000 -0.950744 -0.224804 -0.000334 0.059591
88 -0.973373 -0.162918 0.000000 -0.951033 -0.218053 -0.000332 0.059490
89 -0.973877 -0.156363 0.000000 -0.951325 -0.211305 -0.000330 0.059391
90 -0.974381 -0.149808 0.000000 -0.951619 -0.204559 -0.000329 0.059295
91 -0.974885 -0.143254 0.000000 -0.951915 -0.197818 -0.000327 0.059203
92 -0.975390 -0.136698 0.000000 -0.952213 -0.191085 -0.000325 0.059120
93 -0.975894 -0.130143 0.000000 -0.952513 -0.184361 -0.000324 0.059046
94 -0.976398 -0.123588 0.000000 -0.952815 -0.177647 -0.000322 0.058979
95 -0.976902 -0.117033 0.000000 -0.953119 -0.170941 -0.000320 0.058922
96 -0.977406 -0.110478 0.000000 -0.953425 -0.164244 -0.000319 0.058872
97 -0.977910 -0.103923 0.000000 -0.953733 -0.157553 -0.000317 0.058828
98 -0.978414 -0.097368 0.000000 -0.954044 -0.150868 -0.000315 0.058790
99 -0.977910 -0.103923 0.000000 -0.954359 -0.144189 -0.000314 0.046649
100 -0.977406 -0.110478 0.000000 -0.954643 -0.138160 -0.000312 0.035841
101 -0.976902 -0.117033 0.000000 -0.954890 -0.133028 -0.000311 0.027211
102 -0.976398 -0.123588 0.000000 -0.955099 -0.128898 -0.000310 0.021953
103 -0.975894 -0.130143 0.000000 -0.955270 -0.125775 -0.000309 0.021083
104 -0.975390 -0.136698 0.000000 -0.955405 -0.123637 -0.000309 0.023876
105 -0.974885 -0.143254 0.000000 -0.955505 -0.122458 -0.000309 0.028428
106 -0.974381 -0.149808 0.000000 -0.955569 -0.122208 -0.000309 0.033402
107 -0.973877 -0.156363 0.000000 -0.955598 -0.122861 -0.000309 0.038166
108 -0.973373 -0.162918 0.000000 -0.955590 -0.124387 -0.000310 0.042437
109 -0.972869 -0.169473 0.000000 -0.955545 -0.126763 -0.000310 0.046090
110 -0.972365 -0.176028 0.000000 -0.955465 -0.129965 -0.000311 0.049066
111 -0.971861 -0.182583 0.000000 -0.955349 -0.133971 -0.000313 0.051341
112 -0.971357 -0.189138 0.000000 -0.955199 -0.138757 -0.000314 0.052910
113 -0.970851 -0.195693 0.000000 -0.955013 -0.144287 -0.000315 0.053792
114 -0.970347 -0.202248 0.000000 -0.954793 -0.150494 -0.000317 0.054042
115 -0.969843 -0.208803 0.000000 -0.954538 -0.157260 -0.000319 0.053769
116 -0.969339 -0.215359 0.000000 -0.954278 -0.164016 -0.000320 0.053507
117 -0.968835 -0.221913 0.000000 -0.954013 -0.170760 -0.000322 0.053258
118 -0.968331 -0.228468 0.000000 -0.953743 -0.177493 -0.000324 0.053022
119 -0.967827 -0.235023 0.000000 -0.953470 -0.184214 -0.000326 0.052800
120 -0.967322 -0.241578 0.000000 -0.953192 -0.190919 -0.000327 0.052594
121 -0.966818 -0.248133 0.000000 -0.952910 -0.197609 -0.000329 0.052405
122 -0.966314 -0.254688 0.000000 -0.952625 -0.204284 -0.000331 0.052231
123 -0.965810 -0.261243 0.000000 -0.952339 -0.210944 -0.000332 0.052073
124 -0.965306 -0.267798 0.000000 -0.952052 -0.217589 -0.000334 0.051930
125 -0.964802 -0.274353 0.000000 -0.951763 -0.224222 -0.000336 0.051800
126 -0.964298 -0.280908 0.000000 -0.951474 -0.230842 -0.000337 0.051684
127 -0.963793 -0.287463 0.000000 -0.951184 -0.237454 -0.000339 0.051575
128 -0.963289 -0.294018 0.000000 -0.950894 -0.244058 -0.000341 0.051476
129 -0.962785 -0.300573 0.000000 -0.950604 -0.250656 -0.000342 0.051383
130 -0.962281 -0.307128 0.000000 -0.950313 -0.257250 -0.000344 0.051295
131 -0.962785 -0.300573 0.000000 -0.950023 -0.263844 -0.000346 0.038885
132 -0.963289 -0.294018 0.000000 -0.949769 -0.269797 -0.000347 0.027740
133 -0.963793 -0.287463 0.000000 -0.949561 -0.274861 -0.000348 0.019012
134 -0.964298 -0.280908 0.000000 -0.949401 -0.278929 -0.000349 0.015032
135 -0.964802 -0.274353 0.000000 -0.949286 -0.282000 -0.000350 0.017301
136 -0.965306 -0.267798 0.000000 -0.949217 -0.284099 -0.000350 0.022906
137 -0.965810 -0.261243 0.000000 -0.949192 -0.285253 -0.000351 0.029202
138 -0.966314 -0.254688 0.000000 -0.949209 -0.285491 -0.000351 0.035235
139 -0.966818 -0.248133 0.000000 -0.949264 -0.284842 -0.000350 0.040691
140 -0.967322 -0.241578 0.000000 -0.949355 -0.283331 -0.000350 0.045457
141 -0.967827 -0.235023 0.000000 -0.949480 -0.280987 -0.000349 0.049492
142 -0.968331 -0.228468 0.000000 -0.949642 -0.277831 -0.000348 0.052783
143 -0.968835 -0.221913 0.000000 -0.949840 -0.273883 -0.000347 0.055334
144 -0.969339 -0.215359 0.000000 -0.950072 -0.269168 -0.000346 0.057156
