32 0.310715 -0.313239 0.000000 0.353591 -0.327436 -0.000128 0.045165
33 0.307980 -0.311902 0.000000 0.350657 -0.326044 -0.000128 0.044959
34 0.305245 -0.310565 0.000000 0.347717 -0.324652 -0.000128 0.044748
35 0.302510 -0.309228 0.000000 0.344773 -0.323258 -0.000128 0.044531
36 0.299775 -0.307891 0.000000 0.341825 -0.321863 -0.000128 0.044311
37 0.297040 -0.306554 0.000000 0.338874 -0.320467 -0.000128 0.044087
38 0.294305 -0.305217 0.000000 0.335920 -0.319071 -0.000128 0.043861
39 0.291570 -0.303880 0.000000 0.332966 -0.317673 -0.000128 0.043634
40 0.288835 -0.302543 0.000000 0.330012 -0.316276 -0.000128 0.043408
41 0.286099 -0.301206 0.000000 0.327058 -0.314879 -0.000128 0.043181
42 0.283364 -0.299868 0.000000 0.324104 -0.313482 -0.000128 0.042954
43 0.280629 -0.298531 0.000000 0.321150 -0.312084 -0.000128 0.042727
44 0.277894 -0.297194 0.000000 0.318196 -0.310686 -0.000128 0.042501
45 0.275159 -0.295857 0.000000 0.315247 -0.309292 -0.000128 0.042280
46 0.272424 -0.294520 0.000000 0.312303 -0.307901 -0.000128 0.042064
47 0.269689 -0.293183 0.000000 0.309372 -0.306510 -0.000128 0.041861
48 0.266954 -0.291846 0.000000 0.306455 -0.305120 -0.000128 0.041672
49 0.264219 -0.290509 0.000000 0.303551 -0.303729 -0.000128 0.041494
50 0.261484 -0.289172 0.000000 0.300659 -0.302339 -0.000128 0.041329
51 0.258749 -0.287835 0.000000 0.297780 -0.300949 -0.000128 0.041175
52 0.256014 -0.286498 0.000000 0.294902 -0.299562 -0.000128 0.041024
53 0.253279 -0.285161 0.000000 0.292024 -0.298178 -0.000128 0.040873
54 0.250544 -0.283824 0.000000 0.289144 -0.296797 -0.000128 0.040722
55 0.247809 -0.282486 0.000000 0.286264 -0.295417 -0.000128 0.040571
56 0.245074 -0.281149 0.000000 0.283384 -0.294039 -0.000128 0.040421
57 0.242339 -0.279812 0.000000 0.280503 -0.292664 -0.000127 0.040270
58 0.239603 -0.278475 0.000000 0.277627 -0.291288 -0.000127 0.040125
59 0.236868 -0.277138 0.000000 0.274756 -0.289913 -0.000127 0.039984
60 0.234133 -0.275801 0.000000 0.271890 -0.288535 -0.000127 0.039846
61 0.231398 -0.274464 0.000000 0.269025 -0.287154 -0.000127 0.039709
62 0.228663 -0.273127 0.000000 0.266163 -0.285774 -0.000127 0.039575
63 0.225928 -0.271790 0.000000 0.263304 -0.284394 -0.000127 0.039444
64 0.223193 -0.270453 0.000000 0.260446 -0.283016 -0.000127 0.039315
65 0.220458 -0.269116 0.000000 0.257588 -0.281638 -0.000127 0.039185
66 0.217723 -0.267779 0.000000 0.254730 -0.280263 -0.000127 0.039056
67 0.214987 -0.266442 0.000000 0.251870 -0.278891 -0.000127 0.038927
68 0.212252 -0.265104 0.000000 0.249013 -0.277523 -0.000127 0.038802
69 0.209517 -0.263767 0.000000 0.246158 -0.276159 -0.000127 0.038680
70 0.206782 -0.262430 0.000000 0.243306 -0.274801 -0.000127 0.038562
71 0.204047 -0.261093 0.000000 0.240455 -0.273448 -0.000127 0.038447
72 0.201312 -0.259756 0.000000 0.237606 -0.272097 -0.000127 0.038335
73 0.198577 -0.258419 0.000000 0.234761 -0.270747 -0.000127 0.038226
74 0.195842 -0.257082 0.000000 0.231916 -0.269399 -0.000127 0.038119
