cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 73.7644035194 25.8476171737 11.9988016002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 74.0606203185 25.8488071824 11.9985807067 0.0047401505501 6.72626178283e-06 -1.91572991269e-06 0.00488679343819 -2.4068707502e-07 1.56914799681e-05 0.00473157321003 1.31336375951e-05 -2.12622778434e-05 0.00446232576276 3.2882401921e-06 4.70955698953e-06 0.00479805177362 6.20695268694e-06 -7.58375131562e-06 0.00402133854397 2.88620940063e-06 -2.79366662302e-06 0.00520238127604 9.23667384829e-06 -4.870478811e-06 86.4062516754 129.477559056
2000 74.5919810097 25.849327849 11.9983746595 0.00563832865281 4.59789812587e-06 -2.57229617179e-06 0.0058224842193 -1.79501312628e-05 4.79570767398e-05 0.00561179559947 2.79057673006e-05 -6.13901118318e-05 0.00531158258492 -4.57309201127e-06 1.41333244321e-05 0.00570898980695 5.93629231636e-06 -1.43991279891e-05 0.00478924082466 -7.35088481921e-06 -3.28745131383e-06 0.0062031329135 1.26674364445e-05 -8.49224680247e-06 86.4046312195 129.424789215
3000 75.1645819164 25.8498317607 11.9980662691 0.00576575716831 5.5350510133e-06 -3.58782379969e-06 0.00595634428115 -2.35693482575e-05 7.32564581544e-05 0.0057234841003 3.49498815683e-05 -8.91374212092e-05 0.005447198821 -8.04401239527e-06 2.074766741e-05 0.00584671091178 6.28586948293e-06 -1.98778623961e-05 0.00494788801594 -1.24055696438e-05 -3.13068906887e-06 0.00632222611364 1.55530102781e-05 -1.31277704882e-05 86.3985323103 129.377162554
4000 75.7406156791 25.850456789 11.9976827219 0.00574634853901 6.88557933971e-06 -4.17337908326e-06 0.00579023678043 -2.67993534978e-05 0.000110278364996 0.00569112293689 3.71279424942e-05 -0.000110644387994 0.0054466296621 -9.50522718536e-06 2.47237652093e-05 0.00583513726559 6.17339491657e-06 -2.41639490387e-05 0.00498398808421 -1.61043130474e-05 -2.31751434575e-06 0.00627683031919 1.65744310016e-05 -1.70689777355e-05 86.3860574835 129.337961406
5000 76.3131302132 25.851206109 11.9972607233 0.00570287767715 7.9818014104e-06 -4.27921632585e-06 0.00575050070715 -2.11494955299e-05 0.000130251687635 0.00577408252997 4.5323903511e-05 -0.000121765533471 0.00542146637138 -1.05432876613e-05 2.96036537871e-05 0.00579754095462 4.66100111505e-06 -2.6985130786e-05 0.00499296916015 -1.9309213992e-05 3.5748086637e-07 0.00620633351987 1.63445960428e-05 -1.98803467308e-05 86.3660811723 129.304824736
6000 76.8811619964 25.8520539868 11.9968411806 0.00565764396535 9.21838818821e-06 -4.23832626628e-06 0.00571009902917 -1.28624802578e-05 0.00013951879392 0.00571467241292 4.00138028016e-05 -0.000131746237576 0.00539437917427 -1.06628890044e-05 3.25764263038e-05 0.00575572070498 3.60961395284e-06 -2.99882465837e-05 0.00499719504612 -2.27439059114e-05 3.01978496635e-06 0.00613593175632 1.61054858666e-05 -2.26413525729e-05 86.3385084214 129.275629484
7000 77.4448346969 25.853015772 11.9964358543 0.00561579683265 1.0082579517e-05 -3.77089703059e-06 0.00567285657539 -6.05359624118e-06 0.000149042211492 0.00566069560218 3.64252339913e-05 -0.000143157078884 0.00536742748689 -1.1249630577e-05 3.71265788607e-05 0.00571739191088 1.9460675187e-06 -3.1639714911e-05 0.00499615679284 -2.53253495135e-05 6.76570017148e-06 0.00607260725255 1.51383709636e-05 -2.43053908491e-05 86.3033907672 129.24837573
8000 78.0043840997 25.8540655379 11.9960733971 0.00557592384821 1.11221441957e-05 -3.42312389284e-06 0.00563743176703 1.96447280097e-06 0.000157308665859 0.00560740800067 3.14048668357e-05 -0.000145912567971 0.00534265214501 -1.10422148702e-05 3.98037114037e-05 0.00567853855419 3.6450678784e-07 -3.32283584165e-05 0.00499665695887 -2.79819915232e-05 9.93999651355e-06 0.00601173113349 1.44617960364e-05 -2.55024247009e-05 86.261173352 129.221855381
9000 78.5600651403 25.8552186356 11.9957583345 0.00553801217925 1.17152314412e-05 -2.92686686223e-06 0.0056038306299 8.12348621986e-06 0.000160197624587 0.00556092153886 2.68975506485e-05 -0.000157993452885 0.00531785355168 -1.14948411267e-05 4.46380072975e-05 0.00564254714334 -8.71162188537e-07 -3.5318160718e-05 0.00499184117237 -3.05837319445e-05 1.45825473568e-05 0.00595602680198 1.36756654252e-05 -2.68271119798e-05 86.2127328585 129.19550146
