cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 50.1889224174 24.3964521658 9.94077929267 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 50.4614005105 24.3968402113 9.94092481259 0.004318306808 2.53566638592e-06 3.06135859781e-07 0.00417524414623 7.8765925621e-06 2.02980508217e-05 0.0046316409883 -2.66125979943e-07 -1.2807570669e-05 0.00419274089179 -4.74195816809e-06 3.92760149472e-06 0.00440153003374 1.11194564266e-05 -5.12588262728e-06 0.00323725266224 -4.80352554962e-07 -1.18098743473e-05 0.00517499579135 -1.18158511935e-06 -1.03332220635e-06 86.4103390883 129.735369894
2000 50.9450788636 24.397300947 9.94094063611 0.00513103889872 6.02157389706e-06 5.19651919964e-09 0.0049565294795 1.49491446665e-05 6.36203945835e-05 0.00550855747211 -1.27477194977e-06 -4.18251347635e-05 0.00495208911935 -9.14545503198e-06 3.04991084449e-06 0.00523530118861 2.30495686326e-05 -9.28587706028e-06 0.00384575486702 -1.12205648196e-05 -2.37261788939e-05 0.00618323645416 4.24851684909e-06 -5.28345117991e-06 86.426097429 130.297089911
3000 51.4664857072 24.3980563183 9.94095820153 0.00525384638974 8.96033919479e-06 6.15240024828e-07 0.00457744510889 1.77648324907e-05 9.69300429496e-05 0.00562072839202 -6.05147003873e-06 -6.58527608932e-05 0.0050462055712 -1.36358776419e-05 2.51856219928e-06 0.00537967910276 3.38341158519e-05 -7.71667896529e-06 0.0039864587622 -2.5592387466e-05 -2.30079924989e-05 0.00629871163546 1.21922961005e-05 -9.13015115105e-06 86.4475952905 130.947631951
4000 51.9918066603 24.3990759953 9.94108180256 0.00524489753481 1.13565872996e-05 1.87899115862e-06 0.00458571433075 2.20386957132e-05 0.00013432254366 0.00558644879692 -1.32668768441e-05 -9.46852715779e-05 0.00502031600302 -1.63566252703e-05 8.94668090343e-07 0.00538337433021 4.25353313182e-05 -3.1885730178e-06 0.00403437229516 -4.32709228457e-05 -1.37340078196e-05 0.00624759190612 2.11639610272e-05 -1.26749176887e-05 86.4640424173 131.617009964
5000 52.5147778155 24.4003198875 9.94132917843 0.00521370310167 1.33380300921e-05 3.22270515306e-06 0.00457897479072 2.20177614928e-05 0.000157087262724 0.00588989106084 -1.37496975913e-05 -8.80956177678e-05 0.0049766716576 -1.83124875749e-05 1.04934827895e-07 0.00536201061473 4.89884849778e-05 4.25372256984e-06 0.00406307410653 -5.67733456062e-05 3.52941695012e-07 0.00617186886951 3.09104729205e-05 -1.76113505134e-05 86.4683968501 132.281874652
6000 53.0345015386 24.4017364858 9.94175804607 0.00518118228319 1.49917666915e-05 5.22038387439e-06 0.00457985867576 2.35240384218e-05 0.000188275910992 0.00582301230648 -1.66204753735e-05 -0.000109309285036 0.00493587742246 -1.91258935458e-05 -1.05611711176e-06 0.00533476445663 5.43102966414e-05 1.23042844682e-05 0.00408834931718 -6.97512267585e-05 1.79049183187e-05 0.00609761618683 4.19074061796e-05 -2.19859907259e-05 86.4547948727 132.930700855
7000 53.5510591103 24.4032966369 9.94239237646 0.00515000661757 1.65208853702e-05 7.34900650765e-06 0.00458311843676 2.20872663181e-05 0.000208069030679 0.00575551986208 -1.61006419965e-05 -0.000123437798543 0.0048966748891 -1.88359595352e-05 -9.50141534029e-07 0.00530870174438 5.86664965112e-05 2.09890562325e-05 0.00411243354788 -8.19423181952e-05 3.6272775649e-05 0.00602839339011 4.92067474449e-05 -2.69446125513e-05 86.4212249172 133.557412818
8000 54.0646251606 24.4049736793 9.9432290432 0.00512153359759 1.7194026303e-05 9.64748848401e-06 0.00459127467315 2.25939188536e-05 0.000233316851687 0.00569352325752 -2.25853887201e-05 -0.000139800073926 0.00486475650143 -2.06678653138e-05 -4.16341735342e-07 0.0052832071448 6.21291556048e-05 2.95812426595e-05 0.00413337388893 -8.76448449834e-05 5.45775631172e-05 0.00596479171987 5.75957684708e-05 -3.24965861035e-05 86.3659558564 134.157981212
9000 54.5753970699 24.406754144 9.94432556869 0.00509399648366 1.82495434718e-05 1.21150749114e-05 0.00460156414425 2.21946577063e-05 0.000252603230486 0.00562935545068 -2.53973712324e-05 -0.000159743267008 0.00483357522722 -2.13238326235e-05 1.5263109293e-06 0.00525809722986 6.56198479957e-05 3.75786746299e-05 0.00415457109824 -9.68665628656e-05 7.33432503102e-05 0.00590456313312 6.35476415962e-05 -3.69108941771e-05 86.2883003431 134.728637933
