cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 17.6730615348 11.6242271646 13.9120498904 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 17.9595803265 11.6245170552 13.9116564779 0.00455920242341 2.68053035542e-06 -4.07770783171e-06 0.00417632237006 1.78889254116e-05 1.53085713062e-05 0.00511754447593 -8.64395475422e-06 -1.43793097351e-05 0.00381486631009 -4.40423071276e-06 -4.50890591882e-06 0.00506431476913 2.3655926702e-06 -1.66574704064e-06 0.00407580586368 6.74850461279e-07 1.30153916042e-06 0.00489475129836 9.76161543431e-06 -5.24627558139e-06 86.4075416923 129.701178858
2000 18.469693495 11.6247348695 13.91102648 0.00540526793556 2.01329073235e-06 -8.6813464599e-06 0.00490600010206 4.56336331274e-05 4.46932218225e-05 0.00611876399107 -3.19851186397e-05 -3.72396790286e-05 0.00449753722379 -1.50567672409e-05 -4.01183391856e-06 0.00604658518346 1.02331476408e-05 -6.13767087521e-06 0.00480961387386 2.04444061402e-08 3.1153620502e-06 0.00582777893924 1.11039007282e-05 -1.13796969515e-05 86.4160436298 130.213636449
3000 19.0181222001 11.6250289811 13.909859463 0.00551737215207 3.51472666702e-06 -1.43259573837e-05 0.00487372780176 7.21498085768e-05 6.74442299958e-05 0.00624311680879 -5.4973853186e-05 -5.87713172297e-05 0.00461648167859 -1.76056935565e-05 -3.43680393261e-07 0.00616258740208 1.44129322802e-05 -7.4521204243e-06 0.00492326931212 5.18939204585e-08 6.11456631842e-07 0.0059439277534 1.55332920463e-05 -1.74303870955e-05 86.4275816822 130.821538017
4000 19.5688801708 11.6254803572 13.9081047723 0.00548974961643 5.64555255888e-06 -2.05731241451e-05 0.00486505700173 8.99850763946e-05 7.59342833938e-05 0.00619543474084 -7.24257648302e-05 -7.52217625332e-05 0.00462427569016 -1.66030577817e-05 3.72531922706e-06 0.00611850877025 2.37637568925e-05 -1.71029321346e-05 0.00491262253557 4.76359122814e-06 -6.05981237291e-06 0.00590585396443 1.55591836852e-05 -2.47033715566e-05 86.4344609315 131.461091714
5000 20.1153806996 11.6261367351 13.9057834996 0.0054393656624 8.27363729416e-06 -2.60857736099e-05 0.0048408783475 0.000111185721029 8.29475610186e-05 0.0061188877802 -8.72052139519e-05 -8.91832164063e-05 0.00460935866276 -1.1691488937e-05 1.13653463934e-05 0.00604803019805 2.79511462084e-05 -2.3928733886e-05 0.00487977866262 8.3517234575e-06 -1.19287369355e-05 0.00584166812261 1.75095207259e-05 -2.9601829757e-05 86.4300601634 132.110440553
6000 20.6567547457 11.6270496589 13.9029405538 0.0053881818423 1.05511353042e-05 -3.07030402238e-05 0.00482032676859 0.000123098229172 8.4484594169e-05 0.00603851644919 -0.000103854244017 -0.000103791240392 0.00459284238637 -4.62465720273e-06 1.67685224917e-05 0.00597814107035 3.25710765391e-05 -2.95499397761e-05 0.0048427783079 1.35721389523e-05 -1.91684268369e-05 0.00577905166432 1.9236030959e-05 -3.48902878539e-05 86.4101704906 132.758907914
7000 21.1931164181 11.628208001 13.8996282977 0.0053398933246 1.29404838296e-05 -3.57623690712e-05 0.00479953725963 0.000138567716826 8.54103983396e-05 0.00596035622583 -0.000111356376634 -0.000113897159293 0.00457567945806 2.85289502452e-06 2.39490052912e-05 0.00591355456191 3.61573618788e-05 -3.96288649634e-05 0.00480755872773 1.73609278932e-05 -2.31163722818e-05 0.00571843555819 1.93351200657e-05 -4.01168394328e-05 86.3729298574 133.40037003
8000 21.7247397015 11.629644129 13.8958762462 0.00529352353875 1.58631564062e-05 -3.95767171864e-05 0.00478476633336 0.000149328259541 8.43434668391e-05 0.0058860750802 -0.000123387736856 -0.000126989163276 0.00456054524061 1.26988024221e-05 2.98206937243e-05 0.00585060871854 3.77765929771e-05 -4.25264689564e-05 0.00477219750376 2.29158095694e-05 -3.00714652936e-05 0.00566125682714 2.23810807197e-05 -4.44063700227e-05 86.3156188576 134.029411667
9000 22.251873037 11.6313494442 13.8917453727 0.00524952909038 1.81966656009e-05 -4.32086033758e-05 0.00476776857638 0.000160876424521 8.43399688363e-05 0.00581187638185 -0.000131598297812 -0.000136853382823 0.00454545009126 2.16935734546e-05 3.63509998732e-05 0.00579248167926 4.14844736979e-05 -5.40089313469e-05 0.00473958627102 2.91128323974e-05 -2.99197443977e-05 0.00560733469771 2.17798505582e-05 -4.97863556408e-05 86.2397610539 134.643897889
10000 22.7747546081 11.6333153446 13.8872889042 0.00520873909979 2.07924106893e-05 -4.57266963048e-05 0.00475534268017 0.000167917721099 8.27221097478e-05 0.00574516947355 -0.000137711716949 -0.000146118526142 0.00453283968845 3.06557504439e-05 4.35718671234e-05 0.00573642923397 4.06436487866e-05 -5.74086530438e-05 0.0047091849797 3.68650377196e-05 -3.39310318756e-05 0.00555636556209 2.3360943596e-05 -5.16179043971e-05 86.1425829539 135.239987246
11000 23.2937055646 11.6356145049 13.8824932357 0.00516956140295 2.44247535525e-05 -4.88397603661e-05 0.00474204145369 0.00017869628686 8.13545471718e-05 0.00567643762496 -0.000148000329664 -0.000158039696519 0.00452151356511 4.15804381219e-05 4.77278846838e-05 0.00568339333152 4.59805676442e-05 -6.73852443267e-05 0.00468129856284 4.28514658913e-05 -3.2651327409e-05 0.00550940900728 2.52761017698e-05 -5.80988957652e-05 86.027493315 135.817381924
12000 23.8087083376 11.6381447687 13.8775372132 0.00513160119247 2.68281903362e-05 -5.04016689908e-05 0.00473139796035 0.00018644708352 7.91866758212e-05 0.00561244781511 -0.000149206238322 -0.000163858684152 0.00451007468706 5.17061059222e-05 5.59141224804e-05 0.00563204912598 4.56988978159e-05 -7.35787732205e-05 0.00465291899603 5.00033914648e-05 -3.00240228149e-05 0.00546122139365 2.64615367175e-05 -6.00947912215e-05 85.8921421877 136.374218785
