cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 20.1541819736 22.9923679813 6.47206104396 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 20.3569464031 22.9955705367 6.47081097133 0.00308858933693 -3.29448342672e-06 8.55904710102e-07 0.00314053427794 -8.54699464702e-06 3.40813060138e-05 0.00318850459028 1.11149322958e-05 -4.07227693183e-05 0.00323863409004 3.0633022041e-05 -2.14156911824e-05 0.00326346681062 -2.6607026936e-06 1.97426632447e-05 0.00117312182514 1.23503412249e-05 -1.19659930313e-05 0.00455172097155 -2.39102846799e-06 1.53369946987e-05 85.9033137866 129.229005757
2000 20.7005472065 22.9960764331 6.47054456934 0.00362872224387 2.36657373824e-06 -1.34601126775e-06 0.00313906064233 -4.32317554296e-06 8.87468391983e-05 0.00429566832785 2.12916961864e-05 -9.37115560814e-05 0.00380471236043 4.55200929853e-05 -1.34451936174e-05 0.00381500823999 3.23593815192e-06 4.78638497967e-05 0.00143271630422 1.68072623758e-05 -2.54971182007e-05 0.00537868500737 7.80959185968e-06 1.88536336719e-05 85.8847138713 129.495762997
3000 21.0690581992 22.9968069262 6.47017117721 0.00370830817756 5.01681418387e-06 -2.629310831e-06 0.0032231855887 -8.31707654956e-06 0.000150024203217 0.00436539062595 3.5895523286e-05 -0.000159085805994 0.00387333623884 5.32577566374e-05 -1.11352407058e-05 0.00390673878313 1.23446292875e-06 7.74821746847e-05 0.0015255031613 4.86762900641e-06 -3.2139917136e-05 0.00546671952195 1.77635407631e-05 1.55519273954e-05 85.8761282034 129.946750074
4000 21.4399597946 22.9978084785 6.46965864133 0.003700036581 7.84580741925e-06 -4.0388620797e-06 0.0032469249246 -8.47963104552e-06 0.000196128108713 0.00431888561846 3.72166865287e-05 -0.000211299572313 0.00384935969963 6.05581692352e-05 -2.36553880584e-05 0.00391185418507 -9.79121582101e-07 0.000106603717371 0.00157288602152 -1.32438406274e-05 -3.18890270803e-05 0.00542170159462 3.06531632594e-05 9.63895778092e-06 85.8589620678 130.532005939
5000 21.8090434792 22.9991167003 6.46893840595 0.00367571025248 9.78759079352e-06 -5.93244577482e-06 0.00269362962012 1.23965874252e-05 0.000227134851384 0.00424645119674 4.35567408048e-05 -0.000269220880592 0.00380347148467 6.67325054919e-05 -2.98694800237e-05 0.00390121669454 -4.86728503433e-06 0.000126281924929 0.00160538946976 -3.50524965174e-05 -2.5555234645e-05 0.00535552602003 4.33925327136e-05 1.42561859964e-06 85.8038276572 131.225788837
6000 22.1755796731 23.0005387408 6.46812515217 0.00365082469244 1.18564487491e-05 -6.46615778184e-06 0.00272692061803 1.23649738305e-05 0.00027404832604 0.00468505772956 2.67105252018e-05 -0.000215227668788 0.00375539080825 7.3268159014e-05 -3.32447574475e-05 0.00389112820076 -9.37915416413e-06 0.000148064648494 0.00164007035006 -5.1901807358e-05 -1.53506445298e-05 0.00529377304582 5.71228267608e-05 -1.34553754457e-05 85.7385126279 132.011415946
7000 22.5395919912 23.0021278942 6.46720070337 0.00362622551619 1.31674322893e-05 -8.09444161128e-06 0.00276846147468 1.10510078474e-05 0.000315745425622 0.00461212528173 2.99935601107e-05 -0.000266695910094 0.00370863805624 7.48508482807e-05 -3.52267577305e-05 0.003396328759 2.09321305479e-05 0.000194773625062 0.0016719005901 -6.72142405249e-05 -3.97152006206e-06 0.00522976123046 6.83838472216e-05 -2.56409759938e-05 85.6434911612 132.866524831
8000 22.9012333005 23.0038794453 6.46607844158 0.00374862564315 0.00034514686005 -0.000211349379844 0.00214289224684 2.14962652821e-06 0.000255284052042 0.00453765528856 3.73430478523e-05 -0.00030144268048 0.00366176280186 8.55631938949e-05 -3.35491224527e-05 0.00339777370886 1.68828808392e-05 0.00021152728417 0.00170203352386 -8.16908673453e-05 1.01717567323e-05 0.00517086752122 7.90083323276e-05 -4.69215681913e-05 85.5153660862 133.772491763
9000 23.2604621693 23.005583277 6.46501577198 0.0035805226946 1.58849998719e-05 -9.99104647859e-06 0.00219607665697 8.8343976945e-06 0.00029775695714 0.00446025175307 3.78595082326e-05 -0.000340864110121 0.0036174220664 8.04791887715e-05 -2.89754852626e-05 0.003403904548 1.50659667659e-05 0.000227476946374 0.0017330815101 -9.08200884813e-05 2.46341996931e-05 0.00511124157134 8.95663132141e-05 -5.77111602373e-05 85.385528986 134.722942288
10000 23.6175983114 23.0075725822 6.46366575757 0.00355831879333 1.69347143071e-05 -1.06983672174e-05 0.00225721881825 1.04261870896e-05 0.000343690344048 0.00438395410693 5.52258168438e-05 -0.000375735078672 0.00357633663833 8.37614389202e-05 -1.52244542433e-05 0.00340972278666 8.85084902188e-06 0.000250291629139 0.00176438579325 -0.000103688303963 4.13116462055e-05 0.00505663588976 0.000104420384202 -8.7624376319e-05 85.2003255298 135.688775506
11000 23.9730796921 23.0106051358 6.46158478182 0.00353650786382 1.65889565147e-05 -1.08980366088e-05 0.0023275984379 1.38750134021e-05 0.000385232806577 0.00431531569629 4.62243912748e-05 -0.000405493984093 0.00370597905031 3.70836412106e-05 -0.000319497854087 0.00341372367013 6.0523086165e-06 0.000257821990755 0.00179750172531 -0.000113183352347 6.13521491057e-05 0.00499420237505 0.000104335253057 -9.16761096067e-05 84.7633423565 136.508836196
12000 24.3259776288 23.0126623939 6.46019299937 0.00351731225331 1.74697918041e-05 -1.1411100186e-05 0.00240023638864 1.55247820245e-05 0.0004068691304 0.00423954159148 5.25735347316e-05 -0.000436226768313 0.00365383620403 4.58445957834e-05 -0.00033567364948 0.00342228071792 3.47723146996e-06 0.000270117544832 0.00184144250096 -0.000113024723743 8.06141458989e-05 0.00493952685855 0.000114075456156 -0.000112905148692 84.5530647692 137.505733775
13000 24.6770070245 23.0148472288 6.45873676175 0.00349836589931 1.77588084007e-05 -1.07406422554e-05 0.0024692978733 1.78816517806e-05 0.000432641804397 0.00459085133864 5.59271972638e-05 -0.000350458937958 0.00360732001513 5.03858004071e-05 -0.000335316622284 0.00343142282512 -6.74855070184e-07 0.000288223540864 0.00188112681256 -0.000116717147591 9.99028537742e-05 0.00488093947137 0.000116680356134 -0.000126428772758 84.3065531763 138.489516687
14000 25.0261224867 23.0169298706 6.45741332777 0.00348072501221 1.83861144604e-05 -1.11158003854e-05 0.00253847036053 2.00687435535e-05 0.000462910113892 0.00452079998491 5.22342429129e-05 -0.000393437827625 0.00355064596347 6.25068184832e-05 -0.000346862300786 0.00343633536046 -2.22095443198e-06 0.00029096201636 0.0019186586537 -0.000119221326271 0.000120124343248 0.00482741496384 0.000124584718022 -0.000147208149092 84.0672920879 139.472727583
15000 25.3735480947 23.0190285173 6.4561170729 0.00346413032242 1.83674539689e-05 -9.66140518385e-06 0.00261330738782 1.94614958617e-05 0.000486477295968 0.00444692289793 5.39700201923e-05 -0.00041268978329 0.00349821803411 6.7661324011e-05 -0.000344002733227 0.00344639483137 -4.35994859422e-06 0.000299571537437 0.00195636225001 -0.000124052386683 0.000144067856769 0.00476974125111 0.000124857407555 -0.000160215276631 83.8095453631 140.436858733
16000 25.7193995754 23.0211811948 6.45493886988 0.00355438159395 0.000242689914713 -0.000159721212136 0.00268439493741 1.80414692607e-05 0.000485593965262 0.00437490299668 5.16655020585e-05 -0.000455848134855 0.00345336361384 7.36728914584e-05 -0.000338498314016 0.00345762127972 -7.24424254418e-06 0.000315862672231 0.00199784352106 -0.000127312603835 0.000173810873377 0.00471744434994 0.000129966415215 -0.000181591688011 83.5346289156 141.375544898
17000 26.0637482883 23.0233637932 6.45383880033 0.00343484347686 1.89022579044e-05 -8.69047784448e-06 0.00274899378911 1.91394491406e-05 0.000492821006546 0.00430463451674 5.35449294814e-05 -0.000467174125092 0.00340614774166 7.96509391495e-05 -0.000345197123649 0.0034634184107 -7.09959017885e-06 0.000312345424084 0.00204353392803 -0.000124054833475 0.000199334474768 0.00466399790397 0.000129317257971 -0.00019311652174 83.2381222436 142.280574477
18000 26.4067178657 23.0255457797 6.45281211662 0.00342193920481 1.90402893478e-05 -6.11455717976e-06 0.0028105119886 1.82748545117e-05 0.000505364881468 0.00423047448435 5.47409385434e-05 -0.000496702277907 0.0030649525325 -2.4674127622e-06 0.000150605889161 0.00347448933178 -8.15770769884e-06 0.000318814544798 0.00208842852307 -0.000124688905947 0.000221912141456 0.00461217292597 0.000132598388696 -0.000212542683243 82.9305804006 143.152798166
19000 26.7484565598 23.0276849116 6.45209845846 0.00341045049653 1.9457332971e-05 -4.44166230961e-06 0.00287344694035 1.69675703135e-05 0.00051175541648 0.00416454194229 5.5006995608e-05 -0.000513368106161 0.00307096862063 -4.23459787331e-06 0.000164671123458 0.00348614974348 -1.06963336898e-05 0.000329187923463 0.00213237173138 -0.000125030030174 0.000247697611389 0.00455529997413 0.00016411369112 -0.000194845737853 82.620463425 143.991328695
20000 27.0891023552 23.0298945386 6.45139465325 0.00339932564265 1.98025817938e-05 -4.10498070656e-06 0.00292877933164 1.49851896481e-05 0.000496032201225 0.00409001337164 5.92195354062e-05 -0.000526736897909 0.00306818854577 -3.67855632282e-06 0.000160887377408 0.00349219584239 -8.63853171489e-06 0.000322630881385 0.00217653319634 -0.000126012697712 0.000277748943373 0.00451012395455 0.000166778507487 -0.000205597574371 82.2890805534 144.786944082
21000 27.4286443529 23.0320807915 6.45091211961 0.00339001119649 1.99039001407e-05 -1.36429899262e-06 0.00297918204331 1.4173289442e-05 0.000493202443538 0.00402632551383 5.9593980259e-05 -0.000549241251492 0.00307041502332 -1.2034989496e-06 0.000162869289447 0.00350397135959 -1.0088283513e-05 0.0003269927724 0.00222507549262 -0.000127027498614 0.00031450119213 0.00446699124919 0.000168787968347 -0.000216614515747 81.9509177595 145.541976828
22000 27.7673642559 23.034275004 6.45070964839 0.00338197055083 1.98145890835e-05 1.14073241856e-06 0.00234466304807 -5.84906677721e-05 0.000422633485013 0.00395824939412 6.41578565545e-05 -0.000550771343948 0.00307822218341 -2.32232090215e-06 0.000173538731767 0.00351462262468 -1.20634769766e-05 0.000330221903294 0.0022755372884 -0.000121518166768 0.00033206504059 0.00442498142957 0.000175474184157 -0.000227786946946 81.6005244444 146.249503091
23000 28.1052722553 23.0364835078 6.45069898911 0.00337400484116 2.01575503614e-05 2.49515965488e-06 0.00241152176089 -6.09606172996e-05 0.000444470489524 0.00388961768166 6.66831632703e-05 -0.000570819114282 0.0030809595261 -1.51446772674e-06 0.000168372838102 0.00351964279831 -1.04028271799e-05 0.000321152285902 0.00232562399099 -0.00012246732001 0.000352392328809 0.00438428025632 0.000172884206859 -0.000236480641924 81.2415288815 146.909260391
24000 28.4424621565 23.0387185015 6.45081447864 0.00336802994976 2.03229334524e-05 4.34616739043e-06 0.00247474939302 -5.92040374338e-05 0.000455046399414 0.0039819102097 7.52202950383e-05 -0.000529242651681 0.00308491066133 4.82899318344e-07 0.000169781330047 0.00353060136897 -1.21197240829e-05 0.000321852607933 0.002375658326 -0.000121293810502 0.00037702685833 0.00434403784482 0.000181064774044 -0.000250227549447 80.8674677203 147.525858867
25000 28.7790229448 23.040834143 6.45131158774 0.00336273470425 2.05758903544e-05 7.09216076226e-06 0.00253856803362 -5.91989554876e-05 0.000480353068384 0.00391947914206 7.69755624811e-05 -0.000536266309798 0.00309274070363 1.73974005584e-07 0.000176081609848 0.00353647230666 -1.23685832192e-05 0.000318310884703 0.00242811454112 -0.00011882908491 0.000410216704731 0.00430640131138 0.000177539823688 -0.000254867573451 80.5158101204 148.102886945
26000 29.1152060562 23.0430881965 6.45192328636 0.0033587808803 2.07002908748e-05 9.47941403925e-06 0.00260233635635 -5.99584249103e-05 0.000508223083163 0.00386578946155 7.56512330233e-05 -0.000552615918542 0.00310075412015 5.915579696e-07 0.00017347127742 0.00364092200818 5.16438423347e-05 -0.000124983898118 0.00248221592852 -0.000115262127046 0.000423555419481 0.0042687204166 0.000183412735959 -0.000268026102405 80.1230130152 148.618751848
27000 29.4509179697 23.0452174033 6.45286697977 0.00335509053429 2.06546114121e-05 1.11712804291e-05 0.00266409842999 -6.15632525375e-05 0.000511504170887 0.00381298378277 7.60986152045e-05 -0.000546496364501 0.00310650654319 9.45393367929e-07 0.000175023021049 0.00362666202192 5.0366648867e-05 -0.000122074509986 0.00253411138923 -0.000116131785935 0.000433230996742 0.00423401409291 0.000184266260878 -0.00027223977001 79.7515636483 149.101993078
28000 29.7863448102 23.0474320625 6.45391282095 0.00335209265069 2.11701099954e-05 1.30351163433e-05 0.00272235305596 -5.95975147245e-05 0.000513438292946 0.00375588072569 7.73480626783e-05 -0.000556483011187 0.00311473074451 1.94719525516e-06 0.000177001395582 0.00360872762089 4.98548180303e-05 -0.000124000788919 0.00258618660493 -0.000113446458115 0.000453665222541 0.00420036272747 0.000184558357707 -0.000283548877913 79.3580701071 149.534183647
29000 30.1214978855 23.0495953585 6.45527514107 0.0033508833993 2.06053267809e-05 1.60436556974e-05 0.00278035678562 -5.83625332349e-05 0.000530720486562 0.00371110021772 7.55284488386e-05 -0.000556508350394 0.00312546588399 1.10140438244e-06 0.00017692324565 0.00359500765972 4.75178552001e-05 -0.000121711107806 0.00259309805471 -0.000145835325165 0.000356222458828 0.00416737391974 0.00019243588762 -0.000293748918878 78.9730138604 149.92921938
30000 30.4565494494 23.0517356067 6.45687710522 0.00334953451764 2.09229272148e-05 1.76113904863e-05 0.00283520702836 -6.01172884625e-05 0.000540517986342 0.00366128318298 7.63603505095e-05 -0.000550143316354 0.0031327872375 1.33739521347e-06 0.000176125997966 0.00358151871956 4.65024945235e-05 -0.000119573124978 0.00263298867878 -0.000147864680561 0.000371674747432 0.00413818711843 0.000188067731364 -0.000297176058336 78.5770281638 150.278410146
31000 30.7913339729 23.0545777797 6.45797116282 0.0033474687411 2.06301971903e-05 1.89802513985e-05 0.00288717751264 -6.02342946967e-05 0.000530392564976 0.00361083701255 7.94431230515e-05 -0.000563940668259 0.00313697121199 3.25001069706e-06 0.000172548412183 0.0035635685849 4.54794317435e-05 -0.000121602486941 0.00267310685949 -0.000142832854021 0.000383698799219 0.00410635576649 0.000195622622963 -0.000313303337034 78.0585166823 150.424910461
32000 31.1261321879 23.0569239178 6.45974065722 0.00334862138121 2.0413450193e-05 2.18467121715e-05 0.00292704420252 -5.55707381102e-05 0.000532979703213 0.00357330168574 7.53441042225e-05 -0.000549360046763 0.00314966487548 3.89354272293e-06 0.000170667761576 0.00355519342423 4.3096931919e-05 -0.00011707018144 0.0027085328554 -0.000137388490783 0.000387028973549 0.004080033795 0.000193739590339 -0.000312267356204 77.6366663822 150.67066376
33000 31.4610006996 23.0592598483 6.46176984591 0.0033488990166 2.05142201075e-05 2.34176622405e-05 0.00296061005184 -5.34524038161e-05 0.000539627072568 0.00353287214699 7.72005686443e-05 -0.00054127585485 0.00315636966886 4.99193222841e-06 0.000165599441152 0.00354308557825 4.24515585167e-05 -0.000115543794693 0.00274597013826 -0.000139399804747 0.000397623629392 0.0040527464033 0.000193711093657 -0.000324187964181 77.2080614962 150.880470514
34000 31.7958561049 23.0615449335 6.46390475749 0.0033492943214 1.79960394555e-05 2.75544327301e-05 0.00299694144358 -5.88827099474e-05 0.000536838587922 0.00349560279148 7.54406893903e-05 -0.000546575556017 0.00316499391919 6.63744563827e-06 0.000163954173558 0.00353153264477 3.54357191864e-05 -0.000113296216532 0.00278661022272 -0.000140166146666 0.000417101642874 0.00402356327304 0.000200046203107 -0.000328937234127 76.7937771019 151.073336056
35000 32.1308226946 23.0638361982 6.46627048168 0.00335149792767 2.10772221933e-05 2.73787656385e-05 0.00303150218428 -4.84691896515e-05 0.000526686422179 0.00346910665438 7.5588033929e-05 -0.000527672966832 0.00317858627056 6.24649556784e-06 0.000164439007878 0.00352229649132 4.04843368418e-05 -0.000110279771903 0.00282362939626 -0.00012816322298 0.000413288619779 0.0040040746447 0.000196862818147 -0.000336314177587 76.3781027984 151.234081241
36000 32.4660246934 23.0660995298 6.4688956934 0.00335317624699 2.02661651798e-05 2.85639110985e-05 0.0030646827185 -4.47849165159e-05 0.000529861244577 0.00343409913696 7.64428482271e-05 -0.000519484423594 0.00318674031202 6.80482846527e-06 0.000159659441891 0.00351225240438 3.91188272133e-05 -0.000108466434261 0.00285569820606 -0.000126377891902 0.00041525856282 0.00397894928898 0.000200344260153 -0.000352191302762 75.957878672 151.365090464
37000 32.8013683475 23.0682597298 6.47157858821 0.00335465781455 1.98205266802e-05 2.89365055113e-05 0.00310184978838 -4.63484658035e-05 0.000531862897691 0.00340573149568 7.43462448209e-05 -0.000521070695862 0.00319494339729 7.35106482332e-06 0.000158299962375 0.00350258518252 3.80770358044e-05 -0.000108264349899 0.00289352730776 -0.000124829460799 0.000425364063912 0.00395833920133 0.000199849669901 -0.000350646046201 75.5526103764 151.481017127
38000 33.1369921152 23.0703772901 6.47442909286 0.00335867450756 1.90976248107e-05 3.11733835566e-05 0.00313279464569 -4.31580175512e-05 0.000515397514991 0.0033824733378 7.36142878812e-05 -0.000494847057586 0.00320757592258 4.85480546362e-06 0.000159555118763 0.00349819642191 3.63929845949e-05 -0.000103136224239 0.00293025076155 -0.000117173361434 0.000427937020851 0.00393691087998 0.000197707096477 -0.000360931552641 75.149081976 151.57152012
39000 33.4729869492 23.0724475418 6.47749719223 0.00336159088056 1.85874972039e-05 3.23341359842e-05 0.0031629925575 -3.71091544227e-05 0.000514303641892 0.00376847716061 0.000127474129169 -0.000388657509408 0.00321712067308 4.34696943852e-06 0.000157956888701 0.00348974479382 3.61700906805e-05 -0.000102139909473 0.00295427396126 -0.000110846608183 0.000421452831239 0.00391810856212 0.00020075032744 -0.000369875248911 74.7415365948 151.639965012
40000 33.8092244258 23.0742789828 6.48069662092 0.00336361765385 1.80319209253e-05 3.20996304499e-05 0.00319602486333 -3.74449618222e-05 0.0005186730911 0.00375083825459 0.000127580638584 -0.000401996093729 0.00322475752075 4.49949747554e-06 0.000155851477973 0.00348369125647 3.48753422664e-05 -0.000100984538863 0.00298315110156 -0.000106273418349 0.000426837266673 0.00390104918408 0.000196954953291 -0.000372160453131 74.3629333749 151.713972223
41000 34.1458441751 23.0761220704 6.48396492256 0.00336839525909 1.69436767321e-05 3.47052240234e-05 0.00322211676219 -3.63779246327e-05 0.00050267384432 0.00373549988696 0.000129960808087 -0.000386915305132 0.00323651523326 2.02346091376e-06 0.000158524973033 0.00348064747551 3.31024965385e-05 -9.5575600238e-05 0.00300434414683 -9.82850610208e-05 0.000432499989326 0.00388257969386 0.000195745496333 -0.000384571939905 73.9729542363 151.755718435
42000 34.4829139577 23.077797935 6.48746938657 0.00337266717731 1.67747757906e-05 3.43524782736e-05 0.00324907520453 -2.9904902986e-05 0.000496098154873 0.00371815707002 0.000130814462176 -0.000400561415624 0.00324866127696 1.65835641224e-08 0.000156440824571 0.00347398453427 3.38897172e-05 -9.60347729998e-05 0.00301934346964 -9.03554293848e-05 0.000420111809689 0.00387071829085 0.000194511493521 -0.000381694051178 73.5923636892 151.796704263
43000 34.8202823643 23.0794051457 6.49095652248 0.00337541578102 1.5750713211e-05 3.49119736588e-05 0.00327807512855 -3.01759927904e-05 0.000500429308511 0.00370213772837 0.000130473995258 -0.000400422019384 0.00325440267815 -7.81843975696e-07 0.000155692392643 0.0034722132756 3.26087907594e-05 -9.3251836378e-05 0.00303803884313 -8.59659492279e-05 0.000422899613478 0.00385493942809 0.000189249269278 -0.000389340442822 73.2118508204 151.815604431
44000 35.1580894483 23.0809013805 6.49454538777 0.00338070068743 1.44358037446e-05 3.77168301974e-05 0.00329979558127 -2.89569725766e-05 0.000486584071089 0.00368906723793 0.000131524023914 -0.000392477975972 0.0032661781018 -2.45426197076e-06 0.000159513916263 0.00347043350324 3.11246550626e-05 -8.83505976829e-05 0.00306062100549 -7.97904278738e-05 0.00042761265607 0.00384171925382 0.000189472797749 -0.000398270872871 72.8352319644 151.823131576
45000 35.4963906458 23.0822885219 6.49824366717 0.00338508876599 1.3097698907e-05 3.73598224817e-05 0.00332367070447 -2.57262714009e-05 0.000478922336439 0.00367163282599 0.000130060966274 -0.000410436332343 0.0032763045661 -5.2086045996e-06 0.00015881398631 0.00346552680002 3.07069251642e-05 -8.93519404103e-05 0.003083015094 -7.49260793986e-05 0.000418818395126 0.00382978978103 0.000184859489592 -0.000391604041408 72.4546474556 151.813467825
46000 35.8351217648 23.0835657543 6.50198951999 0.00339034227417 1.2622535658e-05 3.7649289743e-05 0.00335144102601 -2.45481331709e-05 0.000482499963003 0.00365815347427 0.000129501446457 -0.000398639595414 0.00308797064617 -9.78042260908e-05 0.000105467468784 0.0034667810659 3.01462821066e-05 -8.51215053846e-05 0.00310461372093 -7.05164230162e-05 0.000417595671288 0.00381230277196 0.00017956197702 -0.000402949198247 72.0764188317 151.782330584
47000 36.1743723397 23.0847237651 6.50583583914 0.00339280999238 1.03032868412e-05 3.85604164923e-05 0.00336851176336 -2.29169978663e-05 0.000467175299234 0.00364473863748 0.000126348979658 -0.000398342414324 0.00309901765539 -9.74074059077e-05 0.000111384165926 0.00346559448508 2.7184008832e-05 -8.35353349136e-05 0.00312503890783 -6.52130378455e-05 0.000415729184808 0.00380279621731 0.000177057945164 -0.000402343310488 71.7051472104 151.744342499
