cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 31.1988320583 17.315604858 12.2544681045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 31.5033709473 17.3155428274 12.2541095075 0.00492862902021 7.23124376913e-07 -2.33540392132e-06 0.00478136389334 7.39740462591e-07 1.91564365957e-05 0.00513350869452 -4.52972250612e-06 -1.52476495937e-05 0.00467404027313 6.9726440774e-06 -7.65968394775e-06 0.0051758200791 1.62189221884e-06 5.23100960304e-06 0.00400874063036 4.40602508904e-06 -1.16965387436e-05 0.00561742242621 -2.64464754754e-06 7.70202821179e-07 86.4081064136 129.575569328
2000 32.0580360408 17.3159612012 12.2538196894 0.00589483334264 7.30176575496e-06 -3.46554168041e-06 0.00570690037227 6.64465319423e-06 6.10802837174e-05 0.00613891918486 -1.29500033579e-05 -4.26653997861e-05 0.00555696659142 2.56248399604e-05 -1.94223338856e-05 0.00620609276984 6.23499618752e-06 1.82224277423e-05 0.00476864199257 1.456580916e-05 -2.03631170547e-05 0.00677129038073 -1.09534569752e-06 -4.12614102731e-07 86.4114585878 129.736423045
3000 32.6568735032 17.3169699783 12.2534187754 0.0060289546254 1.26582112876e-05 -4.48330260481e-06 0.00583984441701 1.66065491322e-05 9.40413759832e-05 0.00626794302641 -2.22020093779e-05 -6.81754294028e-05 0.00568348563904 3.78081067461e-05 -3.06721768279e-05 0.00634643692927 1.25336355395e-05 2.97190625398e-05 0.00489776406352 1.78494148353e-05 -2.34091950989e-05 0.00692130895053 2.92760052182e-07 -2.90161758945e-06 86.4135407209 129.951777441
4000 33.2590943461 17.3185016501 12.2528908405 0.00600590470078 1.77723855504e-05 -5.83731281023e-06 0.0055411490388 3.01895076894e-05 0.000114172588353 0.00623088080503 -3.19948030052e-05 -9.41517461934e-05 0.00565998215998 4.5965977591e-05 -4.12012418307e-05 0.00632135075624 1.9955279325e-05 3.81391362847e-05 0.00490636346862 2.28498919155e-05 -2.19746741615e-05 0.00688428845717 2.27891362509e-06 -7.11666661269e-06 86.4103096272 130.205494033
5000 33.8572651692 17.3204831796 12.2522465758 0.00595647138376 2.17105150906e-05 -6.95259917347e-06 0.0055133565434 4.48945699488e-05 0.000138857568166 0.0064030736294 -3.17975604173e-05 -0.000105421273626 0.00561165155164 5.06943618435e-05 -5.09851179737e-05 0.00627234260277 2.65157613286e-05 4.57688856872e-05 0.00488609983685 2.22172638576e-05 -1.66516024151e-05 0.00681587421192 3.75048192243e-06 -1.22106399269e-05 86.3998866335 130.487464702
6000 34.4504047408 17.3228491112 12.2514944395 0.00590654232577 2.53521919902e-05 -8.27889270259e-06 0.00549015924113 5.77518870894e-05 0.000154301232262 0.00633464265347 -3.72602023472e-05 -0.000119750226608 0.00555975725955 5.3287187747e-05 -5.81448369819e-05 0.00622106200464 3.21100780282e-05 4.9744160491e-05 0.00486890142441 2.74032690856e-05 -1.01807133537e-05 0.00674824521264 5.07906816862e-06 -1.76824704534e-05 86.3799509718 130.790566342
7000 35.0386736555 17.3255239767 12.2506332727 0.00585939403871 2.82511744204e-05 -9.0850081455e-06 0.00546876430766 7.14012563805e-05 0.000176742118707 0.00626905894799 -4.63896284718e-05 -0.000138964012028 0.00550992321165 5.49877037057e-05 -6.58563182221e-05 0.00617529145634 3.70969403323e-05 5.4169912779e-05 0.00484684582028 2.72249683686e-05 -1.02723326833e-06 0.00668478789986 6.08015537319e-06 -2.46103930795e-05 86.3494300166 131.109165774
8000 35.6223847826 17.3284502353 12.2496432984 0.00581489898493 3.00075729763e-05 -1.05349985121e-05 0.00545191419103 8.00231967061e-05 0.000185029621356 0.00620534539199 -5.36847421857e-05 -0.000154443470174 0.00546310021465 5.46179241852e-05 -7.05497738701e-05 0.0061328431704 4.12076441656e-05 5.72758952717e-05 0.00483221012681 3.28235800599e-05 6.88614109382e-06 0.00662368789201 5.36243244687e-06 -3.10374720031e-05 86.3081592152 131.438775045
9000 36.2017941142 17.3315473869 12.2485457509 0.00577401840296 3.18915869649e-05 -1.16926101277e-05 0.00543699548573 9.21165502371e-05 0.000205351432131 0.00614608670464 -5.89182844697e-05 -0.00016753918542 0.00541747820285 5.40335508775e-05 -7.6740618861e-05 0.00609270247935 4.44523906977e-05 5.83422775779e-05 0.00481398947226 3.37602282088e-05 1.69023130566e-05 0.00656728819561 4.9593776257e-06 -3.76413017622e-05 86.2552096446 131.776007074
10000 36.7771788458 17.3347689068 12.2472936291 0.00573374669764 3.26070348807e-05 -1.30358963912e-05 0.00518461786658 9.48308837882e-05 0.000187769434509 0.00608790645621 -6.93403718127e-05 -0.000186965803708 0.00537637614201 5.19133493626e-05 -7.96675233069e-05 0.00605568360552 4.7310251659e-05 6.18405411071e-05 0.00480077244944 4.05902757628e-05 2.500890038e-05 0.00651309590472 3.48120761355e-06 -4.60531186543e-05 86.1911858264 132.117305666
11000 37.3487599059 17.3380890722 12.2459299644 0.00569703098645 3.32328055477e-05 -1.48166714791e-05 0.00517768906829 0.000106175219366 0.000205135732466 0.00603202377534 -7.16770875002e-05 -0.000194723415728 0.00533367039802 4.9193378681e-05 -8.46441718481e-05 0.00601988509047 4.98709190327e-05 6.0239823132e-05 0.00478661167075 4.18281659594e-05 3.4583418998e-05 0.0064605017693 1.17568187782e-06 -5.31755685938e-05 86.1161517027 132.461145239
12000 37.9166558254 17.34139548 12.2444002327 0.00566125878037 3.31801934083e-05 -1.59105175755e-05 0.00516836426425 0.000110938498275 0.00020587021596 0.00597912673067 -7.90156090051e-05 -0.000209154543684 0.0052978685611 4.55305468054e-05 -8.65147427407e-05 0.00598602571874 5.14755728166e-05 6.07346927818e-05 0.00477630156984 4.86859576511e-05 4.2424609655e-05 0.00641099040249 -1.31448629548e-06 -6.04769296301e-05 86.0301559644 132.804518263
