cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 39.8804779269 27.7499219433 15.7171058584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 40.1925084976 27.7503769811 15.7167864678 0.00506448710674 3.23591729626e-06 -2.43420631842e-06 0.00502011446551 -1.19129845118e-05 8.68246981235e-06 0.00524630434949 1.64832886154e-05 -7.47747728908e-06 0.00527534049449 1.12926066288e-06 1.65411441339e-06 0.00467761814457 -1.81983015624e-06 -2.5652861275e-06 0.00488650374494 8.3237528933e-06 -4.70754834997e-06 0.00503788167105 2.19593924296e-06 -2.62544994775e-06 86.4076863566 129.578217434
2000 40.7626491248 27.7505680409 15.7164568422 0.00606146906856 1.44540370216e-06 -4.33423744445e-06 0.00599517158217 -3.85387805093e-05 2.29096422942e-05 0.00629328532354 3.72489854698e-05 -1.70840445296e-05 0.0063323526204 -4.76620347381e-06 6.85229925049e-06 0.00559448633343 -9.87676600859e-06 -4.3608727076e-06 0.00585031272831 1.54224666809e-05 -1.22304414507e-05 0.00601655565762 -5.8222718229e-07 -2.50210721206e-06 86.4129555224 129.766106137
3000 41.3785819152 27.7507174019 15.7158672616 0.00620353836834 1.75855021173e-06 -7.43499445974e-06 0.0061334143972 -5.90020107706e-05 3.2958373126e-05 0.0064373146873 5.59403625785e-05 -2.48960634602e-05 0.00647387786686 -7.37249966714e-06 7.08458322657e-06 0.00575414119599 -1.48896362103e-05 -9.08209235831e-06 0.0060032927403 1.929914323e-05 -1.95147750216e-05 0.00615271544316 -1.10840043067e-06 -5.27134091625e-06 86.4193187675 129.982875556
4000 41.998415949 27.7508994606 15.7149663419 0.0061835280776 1.94626257256e-06 -1.05502773748e-05 0.00611450386787 -6.98440972828e-05 3.68198763618e-05 0.00640687192395 6.99412178234e-05 -2.98773980583e-05 0.00644441926812 -8.31240228624e-06 5.4451854785e-06 0.00576400285488 -1.97168475404e-05 -1.33305709018e-05 0.00600001806723 2.00262917716e-05 -2.54057613033e-05 0.00613139487465 -2.80046813218e-06 -8.30118794828e-06 86.4219182472 130.201909306
5000 42.6144803358 27.7511122767 15.7137525391 0.00613678915384 2.3242944101e-06 -1.37400222734e-05 0.00607299705267 -7.89392059459e-05 3.92547532196e-05 0.00634600559218 8.36477703868e-05 -3.41555080452e-05 0.00638882001852 -8.39587977773e-06 2.76211567704e-06 0.00574507603856 -2.38271917878e-05 -1.79244336847e-05 0.00596900000025 1.87302987912e-05 -2.91505759838e-05 0.00608393355916 -3.68572655084e-06 -1.19809448823e-05 86.4178833022 130.413963743
6000 43.2257471572 27.7513376184 15.7122387444 0.00608884584498 2.32392841126e-06 -1.67243452154e-05 0.00603121544253 -8.57428444618e-05 3.95380589189e-05 0.00628264166165 9.13551245708e-05 -3.63224575036e-05 0.00633219138118 -8.45102373622e-06 -5.02052917594e-07 0.00572041533342 -2.74204288475e-05 -2.25383092062e-05 0.00593725039624 1.53174561164e-05 -3.3866106154e-05 0.00603547744893 -5.06770154791e-06 -1.53453725126e-05 86.4048455106 130.614361472
7000 43.8323490786 27.7515742548 15.7104163046 0.00604381690479 2.28641466217e-06 -1.96827711462e-05 0.00599296529632 -8.9337911739e-05 3.82197824103e-05 0.00622179466138 9.92695220474e-05 -3.82310066445e-05 0.00628080898221 -7.43745982445e-06 -2.94331276614e-06 0.00569741627047 -3.20976225775e-05 -2.60945834209e-05 0.00590531569293 1.26445942889e-05 -3.51660323744e-05 0.00599114169212 -7.34495671757e-06 -1.84509406185e-05 86.382315229 130.800928143
8000 44.4346049462 27.7517947708 15.7082892096 0.00600171914208 2.16344438899e-06 -2.28511638513e-05 0.00595914990625 -9.56536965608e-05 3.73935474439e-05 0.00616349547849 0.000107967119644 -4.0873088026e-05 0.00623304418654 -6.94585580142e-06 -6.07649224643e-06 0.0056723242597 -3.48190237393e-05 -3.13251632514e-05 0.00587696868499 8.35602534531e-06 -3.82056094646e-05 0.00594859694926 -7.79238797075e-06 -2.17195960236e-05 86.3498494831 130.972116517
9000 45.032762452 27.752003971 15.7058492072 0.00596206323638 1.70003383658e-06 -2.60109156052e-05 0.00592567251364 -9.78034354867e-05 3.35418328062e-05 0.00610719152073 0.000111699000883 -4.17657996773e-05 0.00618701000094 -6.35528816158e-06 -9.18677747143e-06 0.00565088881994 -3.92081099734e-05 -3.48007139138e-05 0.00585003988332 4.25583265914e-06 -4.06006906594e-05 0.0059099199633 -1.04861765708e-05 -2.45748867272e-05 86.3074553728 131.127377952
10000 45.6270789199 27.7521953108 15.7030882661 0.0059244593678 1.81580553059e-06 -2.91986830143e-05 0.00589629828116 -0.000100899244111 3.07384352635e-05 0.00605491664226 0.000118958642568 -4.38252897131e-05 0.0061460411125 -5.0633397274e-06 -1.15723954792e-05 0.00562648095497 -4.15770933984e-05 -4.02083962211e-05 0.00582413665266 1.06320460116e-06 -4.25074440353e-05 0.00587240912899 -1.02115684929e-05 -2.76426979309e-05 86.2561336016 131.266625973
11000 46.2177429372 27.7523745562 15.7000118371 0.00588887270291 1.6304652185e-06 -3.24168084916e-05 0.00586672255887 -0.000104909105559 2.6899282544e-05 0.00600315585901 0.000122655830811 -4.52528835118e-05 0.00610562032848 -4.3329273749e-06 -1.493586632e-05 0.00560437292854 -4.46397181508e-05 -4.40802860124e-05 0.00580110452154 -4.18101033397e-06 -4.62136796063e-05 0.0058373399905 -1.112096066e-05 -3.01749356748e-05 86.1956790321 131.389738036
12000 46.8048975702 27.7525451645 15.696594986 0.00585478156456 1.67514055806e-06 -3.58363181181e-05 0.00584019655639 -0.000106095185046 2.19311997657e-05 0.00595491387505 0.000126524344658 -4.62338726263e-05 0.00606807011941 -2.85011921943e-06 -1.76784208664e-05 0.00558258633698 -4.72479910157e-05 -4.92578610305e-05 0.00577659889617 -5.87626975214e-06 -4.78068716405e-05 0.00580440306345 -1.17628775402e-05 -3.31329055333e-05 86.1276899308 131.49744665
13000 47.388747305 27.7526952922 15.6928384977 0.00582237294924 1.62524914545e-06 -3.92791847422e-05 0.0058145097579 -0.000111232565789 1.79256326025e-05 0.00590725379653 0.000132382396534 -4.88971755755e-05 0.00603240946301 -1.70577635793e-06 -2.06355676118e-05 0.00556056909971 -4.95533697194e-05 -5.36099887919e-05 0.00575520163129 -1.06693027103e-05 -5.19619047986e-05 0.00577245929601 -1.13327362434e-05 -3.58310153606e-05 86.0522114784 131.589995095
14000 47.9694006947 27.7528656915 15.6887420839 0.00579128919408 1.50007422017e-06 -4.2563883897e-05 0.0057895405586 -0.000111726234237 1.19899078419e-05 0.00586249124938 0.000132574330011 -4.89304291073e-05 0.00599705206214 -7.25416606813e-07 -2.42114521225e-05 0.00554094921129 -5.19771628273e-05 -5.83414515223e-05 0.00573305863593 -1.24461614694e-05 -5.40929576195e-05 0.00574292501364 -1.25541636108e-05 -3.83899259669e-05 85.9704172791 131.667997458
15000 48.5470320958 27.753028028 15.6843144624 0.00576141192526 1.83080643829e-06 -4.59707364036e-05 0.00576679995808 -0.000114993810124 7.28754067638e-06 0.00581987597028 0.000137902274319 -5.11656792982e-05 0.00596540936407 1.08207968741e-06 -2.67105523784e-05 0.00551886764587 -5.30935792181e-05 -6.28187411909e-05 0.00571202517205 -1.51399076551e-05 -5.82375048041e-05 0.00571343767246 -1.06767658701e-05 -4.08362552697e-05 85.8828518437 131.73258351
16000 49.1217440913 27.7532253101 15.6795406595 0.00573331305252 1.76853367824e-06 -4.94193327261e-05 0.0057436381197 -0.000117052711733 1.10303298237e-06 0.00577800823789 0.000137329108617 -5.15761385321e-05 0.00593385265304 2.37579804388e-06 -3.02538044144e-05 0.00550191043271 -5.51799815885e-05 -6.73026111878e-05 0.00569279156959 -1.80544927747e-05 -6.19473824759e-05 0.00568665503146 -1.09911274608e-05 -4.30844454204e-05 85.7901520016 131.783811198
17000 49.6936850716 27.7534476384 15.6744299878 0.00570564067812 2.62719715711e-06 -5.28964142851e-05 0.00572319969698 -0.000117436367159 -4.69480167664e-06 0.00574009077279 0.000140311371412 -5.25117086649e-05 0.00590386062433 4.52732130413e-06 -3.36696547622e-05 0.00547960997995 -5.48875261813e-05 -7.23408119286e-05 0.00567176784063 -1.77989177593e-05 -6.58313615e-05 0.00565972088504 -8.92571328338e-06 -4.57820713677e-05 85.6931090017 131.823331072
18000 50.2629661303 27.7537254099 15.6689741173 0.00568030955177 2.96914565674e-06 -5.62581868347e-05 0.00565248301202 -0.000124847438296 -1.92891697662e-05 0.00570170827813 0.000141678644246 -5.38323983412e-05 0.00587616560243 6.25793053751e-06 -3.64023997963e-05 0.0054640320254 -5.54914999217e-05 -7.63477876309e-05 0.0056555436933 -2.14877308634e-05 -7.1085761173e-05 0.00563520643089 -7.57614688962e-06 -4.80049754133e-05 85.5921984356 131.851116832
19000 50.8297074297 27.7540597701 15.663180746 0.00565504719022 3.75019648124e-06 -5.96603283687e-05 0.00563437313501 -0.000124780749948 -2.55039607236e-05 0.00566775783122 0.000141332700872 -5.36731409959e-05 0.00584750444344 8.2042611063e-06 -4.09324998979e-05 0.00544345314762 -5.49801911234e-05 -8.16761919544e-05 0.005634494784 -1.92856263981e-05 -7.44610354946e-05 0.00561093943838 -6.12751057661e-06 -5.0480558778e-05 85.4880681435 131.868687645
20000 51.3940494856 27.7544604637 15.6570588898 0.00563173090571 4.48532842965e-06 -6.29646442642e-05 0.00561692481523 -0.000131641102784 -3.05245979488e-05 0.00563365934038 0.000145225438825 -5.5806787043e-05 0.00582280012161 1.01780136365e-05 -4.32551739205e-05 0.00542744312455 -5.45734145558e-05 -8.5356001295e-05 0.00561842941813 -2.1836069647e-05 -8.07288237358e-05 0.00558808721216 -3.58320267997e-06 -5.2602030284e-05 85.3811808759 131.87654239
21000 51.9560601635 27.7549638293 15.6506103605 0.0056089192152 5.31642684628e-06 -6.60761789026e-05 0.0056007181175 -0.000130055529924 -3.71682417059e-05 0.00560231789942 0.000140840244849 -5.43190863099e-05 0.00579713102281 1.21968840917e-05 -4.71994293429e-05 0.00540943436737 -5.34576808917e-05 -9.04646837231e-05 0.0055996460787 -1.9259866454e-05 -8.38458806582e-05 0.00556636338243 -2.26490710748e-06 -5.50524583086e-05 85.271970509 131.87541378
22000 52.515892215 27.7555323045 15.6438523996 0.0055874032041 6.40232393132e-06 -6.90705283194e-05 0.00558560946891 -0.000134395540134 -4.23202755042e-05 0.00557285013851 0.000144445718589 -5.55601400805e-05 0.00577354699083 1.42234733497e-05 -4.99083307447e-05 0.00539318986061 -5.23606549406e-05 -9.35672656735e-05 0.00558273451949 -1.95124601063e-05 -8.99731668603e-05 0.00554505724362 1.04174548198e-06 -5.67948512165e-05 85.1608459427 131.866706597
23000 53.0735968984 27.7562265549 15.6367868618 0.00556698316761 7.25068480707e-06 -7.20643077507e-05 0.00557075576965 -0.000134721035071 -4.87478178589e-05 0.00554423455953 0.000139901324205 -5.41782652219e-05 0.00575100878696 1.63900158383e-05 -5.27730066476e-05 0.00537798713996 -5.05459489429e-05 -9.86627822484e-05 0.0055667244356 -1.79068249294e-05 -9.41396472717e-05 0.0055256489143 2.59138314019e-06 -5.92391400782e-05 85.0483035988 131.850346608
24000 53.6293347272 27.7570007776 15.629437022 0.00554773983984 8.39141930779e-06 -7.4841394984e-05 0.00537543166873 -0.000123978169056 -5.41517522516e-05 0.00551915074186 0.000141385869007 -5.45425874392e-05 0.00572869080952 1.80160586665e-05 -5.63822745934e-05 0.00536232608098 -4.87748210927e-05 -0.000101342444115 0.0055499728573 -1.64868214025e-05 -9.93939887233e-05 0.00550614504149 6.07933404389e-06 -6.06493895574e-05 84.9344278433 131.828276992
25000 54.1831666283 27.7579036451 15.6218078673 0.00552947700751 9.42439788528e-06 -7.74913055818e-05 0.00536338532664 -0.0001293456577 -5.74138392995e-05 0.0054936916146 0.000138239007856 -5.3398737735e-05 0.00570946568942 2.001365678e-05 -5.79119317885e-05 0.00534969606959 -4.6532708205e-05 -0.000106039495048 0.00553635335711 -1.55941659966e-05 -0.000104454363707 0.00548847404643 8.42066983598e-06 -6.27031996326e-05 84.8200035565 131.800285459
26000 54.7352256593 27.7589071675 15.6139279471 0.00551180127797 1.062562901e-05 -8.00012243687e-05 0.00535511204006 -0.000130530637952 -6.15380441335e-05 0.00547214515168 0.000137592620086 -5.30217093493e-05 0.00568783719172 2.16054724849e-05 -6.23687490367e-05 0.00533383123523 -4.39035155823e-05 -0.000108699660674 0.00551874608967 -1.2494267565e-05 -0.000108583236931 0.0054706114566 1.14590384372e-05 -6.40407449027e-05 84.7046467714 131.768160062
27000 55.2855895558 27.7600286727 15.6058128605 0.00549578725719 1.17647805435e-05 -8.2226857586e-05 0.00534584005295 -0.000137593699296 -6.42444232942e-05 0.00544988385953 0.000136352136613 -5.20669012182e-05 0.00567104693229 2.32437677639e-05 -6.27320842045e-05 0.00532425224993 -4.14712209919e-05 -0.000112620011623 0.00550792901681 -1.20935220729e-05 -0.000114422250027 0.00545496766541 1.44097021871e-05 -6.55764346762e-05 84.5894389313 131.732100208
28000 55.8343780244 27.7612620695 15.597479903 0.00548012526226 1.28639668361e-05 -8.44058991914e-05 0.00533876220758 -0.000136230675944 -6.84617362601e-05 0.00543142760134 0.000133037781775 -5.08833688183e-05 0.00565245927531 2.47082580859e-05 -6.6116954777e-05 0.0053085886144 -3.8452380788e-05 -0.000115193457574 0.00549012337799 -8.14818812277e-06 -0.000116933287031 0.00543905139436 1.72031986201e-05 -6.69376017141e-05 84.4735645038 131.693011155
29000 56.3816723104 27.7625960528 15.5889530915 0.00546581772769 1.39503609638e-05 -8.61041330367e-05 0.00533136588269 -0.000143873880464 -7.10053110151e-05 0.00559896597633 0.00012876340297 -4.40740190726e-05 0.00563632665998 2.56354334382e-05 -6.68354398617e-05 0.0053012376149 -3.59787462785e-05 -0.000117705781181 0.00547947960955 -7.38862425887e-06 -0.000122328483991 0.0054250120067 2.01086563226e-05 -6.78659351668e-05 84.3582639533 131.65209571
30000 56.9275598335 27.7640495322 15.5802642262 0.00545208980759 1.4906520086e-05 -8.7574277745e-05 0.00532569310211 -0.000140739949152 -7.49882418619e-05 0.00558128738276 0.000124364967238 -4.10002055007e-05 0.00562054114785 2.70087927032e-05 -6.82849464352e-05 0.0052860729393 -3.26649022904e-05 -0.000120373712072 0.00546410980676 -4.26705904825e-06 -0.00012329903727 0.00541108735554 2.28179098887e-05 -6.90133275773e-05 84.2425498073 131.609135501
31000 57.4721394141 27.7655728613 15.5714369739 0.005439497088 1.58806992279e-05 -8.88402000993e-05 0.00531993532453 -0.00014785600232 -7.75147383421e-05 0.00556299246925 0.000130343210969 -4.37744652025e-05 0.00560523504382 2.72368704057e-05 -6.97910918228e-05 0.00527945227436 -3.0105335716e-05 -0.000121654005976 0.00545306692809 -3.14263126559e-06 -0.00012711012346 0.00539827327102 2.55139448042e-05 -6.92757923049e-05 84.1275784559 131.565942852
32000 58.0154811557 27.7672119463 15.5625003001 0.005427471769 1.67457593689e-05 -8.98083238887e-05 0.00531544301045 -0.000143983712504 -8.13840391057e-05 0.00554687665122 0.000124717848977 -3.97900906508e-05 0.00559226117954 2.84482723137e-05 -6.9521273099e-05 0.00526617736663 -2.64559861074e-05 -0.0001241539348 0.00544085888537 -1.02981526061e-06 -0.00012795085651 0.00538624934476 2.821136138e-05 -7.03881601743e-05 84.0125797118 131.521991608
33000 58.5576879286 27.7689053286 15.5534790866 0.00541656637709 1.73643211874e-05 -9.05273864402e-05 0.00531136799674 -0.000150292334869 -8.35585523346e-05 0.00553204982444 0.000127911724198 -4.15612309494e-05 0.00557760127728 2.81305734497e-05 -7.15338594821e-05 0.0052601103617 -2.41410249623e-05 -0.000124627499282 0.00542990912563 -5.29545222051e-08 -0.00012970151857 0.00537471641523 3.05115685039e-05 -6.98774655025e-05 83.8982043604 131.479009871
34000 59.098820059 27.7706815098 15.5444018096 0.00540636097729 1.79343732286e-05 -9.09783180254e-05 0.00530768339864 -0.000146186378661 -8.71067958157e-05 0.00551752775308 0.000124515847887 -3.86668390822e-05 0.0055675216374 2.86846623822e-05 -6.97871810396e-05 0.00524887612906 -2.06300698429e-05 -0.000126509031207 0.00542073426797 8.68076999649e-07 -0.000130456593292 0.0053644656948 3.29627797443e-05 -7.08011767663e-05 83.7843652376 131.43664416
35000 59.638988262 27.7724946464 15.5353035941 0.00539712244169 1.84840947355e-05 -9.09466189737e-05 0.00530568257144 -0.000149470689891 -8.92199259766e-05 0.00550582605207 0.00012531510534 -3.93455517297e-05 0.00555442811459 2.79750865616e-05 -7.17286269775e-05 0.00524297123609 -1.81979823892e-05 -0.000126107046898 0.00541038860688 1.63392023792e-06 -0.000129860646503 0.00535415471599 3.52115543927e-05 -6.93322693627e-05 83.6707122023 131.395986384
36000 60.1782637501 27.7743518411 15.5262182347 0.00538854611092 1.8550219009e-05 -9.08113675995e-05 0.00530196747945 -0.000146977660414 -9.21503411556e-05 0.00549302848504 0.000124130659319 -3.75936133876e-05 0.00554619436531 2.78221481391e-05 -6.88701242231e-05 0.00523429360433 -1.56057868224e-05 -0.000127091214187 0.00540358195813 1.16300404682e-06 -0.000130386554213 0.00534535095587 3.68962414832e-05 -6.96019045908e-05 83.5582219042 131.357322734
