32 0.061107 0.061107
33 0.061136 0.122243
34 0.061426 0.183669
35 0.061756 0.245425
36 0.062259 0.307684
37 0.062840 0.370523
38 0.063449 0.433973
39 0.063946 0.497919
40 0.064387 0.562306
41 0.064758 0.627064
42 0.064031 0.691095
43 0.063175 0.754270
44 0.062219 0.816489
45 0.061497 0.877986
46 0.059002 0.936987
47 0.056885 0.993872
48 0.055261 1.049133
49 0.054462 1.103594
50 0.054812 1.158406
51 0.054519 1.212925
52 0.054547 1.267473
53 0.054554 1.322027
54 0.054066 1.376094
55 0.053998 1.430092
56 0.053983 1.484074
57 0.053157 1.537231
58 0.052961 1.590192
59 0.053035 1.643227
60 0.052575 1.695802
61 0.052368 1.748169
62 0.052128 1.800297
63 0.052211 1.852508
64 0.052553 1.905061
65 0.052090 1.957151
66 0.052300 2.009451
67 0.052513 2.061964
68 0.051733 2.113697
69 0.051975 2.165672
70 0.052783 2.218455
71 0.053336 2.271791
72 0.054424 2.326215
73 0.056075 2.382289
74 0.057213 2.439502
75 0.057500 2.497002
76 0.057137 2.554139
77 0.056900 2.611039
78 0.056861 2.667900
79 0.056715 2.724615
80 0.057242 2.781857
81 0.058424 2.840281
82 0.058548 2.898829
83 0.058334 2.957163
84 0.058007 3.015170
85 0.057819 3.072989
86 0.058014 3.131003
87 0.058529 3.189532
88 0.059294 3.248826
89 0.058906 3.307731
90 0.057899 3.365630
91 0.056295 3.421925
92 0.055534 3.477459
93 0.055615 3.533075
94 0.056110 3.589184
95 0.057041 3.646225
96 0.058075 3.704301
97 0.058556 3.762857
98 0.059012 3.821869
99 0.058921 3.880790
100 0.058899 3.939689
101 0.058624 3.998313
102 0.058388 4.056700
103 0.058184 4.114884
104 0.057658 4.172542
105 0.057661 4.230203
106 0.057837 4.288040
107 0.058157 4.346198
108 0.058589 4.404787
109 0.057707 4.462494
110 0.056996 4.519490
111 0.056010 4.575500
112 0.055453 4.630953
113 0.055418 4.686371
114 0.054117 4.740488
115 0.053027 4.793515
116 0.052438 4.845953
117 0.052415 4.898368
118 0.053365 4.951733
119 0.055149 5.006882
120 0.056759 5.063641
121 0.057092 5.120733
122 0.057138 5.177871
123 0.057147 5.235018
124 0.057193 5.292211
125 0.057281 5.349493
126 0.057798 5.407291
127 0.057996 5.465287
128 0.057442 5.522728
129 0.056877 5.579605
130 0.056261 5.635866
131 0.055462 5.691328
132 0.054389 5.745717
133 0.053182 5.798899
134 0.052205 5.851104
135 0.052028 5.903131
136 0.052633 5.955764
137 0.053570 6.009334
138 0.054719 6.064054
139 0.055954 6.120008
140 0.057155 6.177163
141 0.058287 6.235450
142 0.058837 6.294288
143 0.059313 6.353601
144 0.059082 6.412683
145 0.059019 6.471702
146 0.057949 6.529651
147 0.057165 6.586816
148 0.056600 6.643416
149 0.056141 6.699557
150 0.056360 6.755917
151 0.057334 6.813251
152 0.057982 6.871233
153 0.058030 6.929263
154 0.058101 6.987364
155 0.056988 7.044352
156 0.056081 7.100432
157 0.055602 7.156035
158 0.055525 7.211560
159 0.056061 7.267621
160 0.056835 7.324456
161 0.057195 7.381651
162 0.056945 7.438596
163 0.056127 7.494724
164 0.055550 7.550273
165 0.054489 7.604763
166 0.053674 7.658437
167 0.053232 7.711669
168 0.053584 7.765253
169 0.054168 7.819421
170 0.054574 7.873994
171 0.055111 7.929105
172 0.054672 7.983778
173 0.054642 8.038420
174 0.054962 8.093382
175 0.054659 8.148041
176 0.054602 8.202642
177 0.054434 8.257076
178 0.054438 8.311515
179 0.054712 8.366227
180 0.055109 8.421336
181 0.055591 8.476928
182 0.055944 8.532872
183 0.056032 8.588904
184 0.056085 8.644989
185 0.055743 8.700732
186 0.055032 8.755765
187 0.054731 8.810496
188 0.054954 8.865450
189 0.053979 8.919429
190 0.052893 8.972322
191 0.052246 9.024569
192 0.051114 9.075683
193 0.051419 9.127102
194 0.052441 9.179543
195 0.053933 9.233477
196 0.055789 9.289266
197 0.056940 9.346205
198 0.058035 9.404240
199 0.058994 9.463233
200 0.059636 9.522869
201 0.059878 9.582747
202 0.059801 9.642549
203 0.059043 9.701591
204 0.058487 9.760078
205 0.058346 9.818424
206 0.058621 9.877045
207 0.059020 9.936065
208 0.059523 9.995587
209 0.059613 10.055201
210 0.059560 10.114760
211 0.059377 10.174137
212 0.059202 10.233339
213 0.059135 10.292474
214 0.058476 10.350949
215 0.057916 10.408865
216 0.057444 10.466309
217 0.055670 10.521978
218 0.054328 10.576306
219 0.053718 10.630025
220 0.053897 10.683922
221 0.054190 10.738111
222 0.054787 10.792899
223 0.056016 10.848915
224 0.057326 10.906240
225 0.058627 10.964868
226 0.059868 11.024735
227 0.060985 11.085721
228 0.061174 11.146894
229 0.060738 11.207632
230 0.059732 11.267365
231 0.059003 11.326367
232 0.059056 11.385423
233 0.059444 11.444866
234 0.059814 11.504680
235 0.059193 11.563873
236 0.058862 11.622735
237 0.058515 11.681250
238 0.058797 11.740047
239 0.058975 11.799022
240 0.058813 11.857834
241 0.058860 11.916695
242 0.059156 11.975851
243 0.059201 12.035051
244 0.059634 12.094686
245 0.060241 12.154926
246 0.060642 12.215569
247 0.061463 12.277031
248 0.062432 12.339463
249 0.062706 12.402169
250 0.062776 12.464945
251 0.062288 12.527233
252 0.061365 12.588598
253 0.060385 12.648983
254 0.059795 12.708778
255 0.059703 12.768481
256 0.059601 12.828082
257 0.059756 12.887838
258 0.060091 12.947929
259 0.059862 13.007792
260 0.059756 13.067547
261 0.059821 13.127368
262 0.060107 13.187475
263 0.059781 13.247256
264 0.059864 13.307120
265 0.059680 13.366800
266 0.059852 13.426653
267 0.060204 13.486857
268 0.060805 13.547663
269 0.061389 13.609052
270 0.061875 13.670927
271 0.061916 13.732843
272 0.061980 13.794824
273 0.062088 13.856912
274 0.062246 13.919158
275 0.061811 13.980968
276 0.060019 14.040988
277 0.057847 14.098835
278 0.056031 14.154866
279 0.055033 14.209899
280 0.055671 14.265570
281 0.056870 14.322440
282 0.056944 14.379384
283 0.057042 14.436426
284 0.057350 14.493776
285 0.056619 14.550396
286 0.055595 14.605990
287 0.054513 14.660503
