cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 80.0991344229 33.1969922794 16.922962679 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 80.3488165829 33.1985773163 16.9244688989 0.00386118564479 7.07132430427e-07 3.40641122869e-08 0.00391554483934 -4.26612789557e-06 -4.43750782762e-05 0.00376150782787 2.50657816397e-05 1.56047088475e-06 0.00484905045172 -2.29944323757e-06 7.32359372911e-06 0.00257425741691 4.86123843907e-06 -6.12451657923e-06 0.00405909566944 5.4737297516e-05 -1.66807729896e-05 0.00361087910878 2.57400928123e-05 -8.78789619685e-06 85.9950071665 128.900275386
2000 80.7781949773 33.1987200101 16.924634633 0.00453726405891 -9.96872673442e-07 7.23951175666e-07 0.0045889659078 -4.35622238374e-05 -4.89639997913e-05 0.00440299548063 7.24001735868e-05 -9.9486223763e-07 0.00573550200389 -1.30597407566e-05 1.99486968141e-05 0.00303823634732 1.16709030884e-05 -1.68056093049e-05 0.00479708543443 2.02956605089e-05 1.86528792926e-06 0.00421386486758 4.41131042129e-05 -2.16188317464e-05 85.9830355492 128.425073653
3000 81.2388812194 33.1986829453 16.9248381125 0.00463886715698 -1.65857323103e-06 1.90023622561e-06 0.00468315086149 -8.0403669701e-05 -4.71257775502e-05 0.00479082580231 0.000104616612395 -2.37406163172e-06 0.00583580207698 -1.89849521243e-05 3.22181955585e-05 0.00316277326271 1.4342189656e-05 -2.94409534395e-05 0.00493201829798 -5.47857727181e-06 2.04596594367e-05 0.00429544810131 4.84987838955e-05 -3.40042563102e-05 85.970579829 127.948130685
4000 81.7027973776 33.1986565368 16.9251724922 0.00463001461148 -2.32067651301e-06 2.22063149123e-06 0.00467521387468 -0.00011449933657 -5.6114606058e-05 0.00477185241571 0.000140490243699 -9.81292733376e-07 0.00579120794055 -2.15333574113e-05 4.32654141873e-05 0.00321546760077 1.45759607532e-05 -4.3996673779e-05 0.00493974611393 -1.24180612293e-05 3.31990083733e-05 0.00428054791704 4.75055107743e-05 -4.41463277112e-05 85.9108512271 127.49391925
5000 82.1645380584 33.1984466061 16.925470638 0.00460233219567 -3.36480962026e-06 2.21354894995e-06 0.0046508741179 -0.000141683330028 -5.90262840582e-05 0.00472787168046 0.000178604669235 4.94507620503e-06 0.00572363860894 -2.44829521136e-05 5.53947294906e-05 0.00324867543068 1.19105965676e-05 -5.57413296475e-05 0.00492543449291 -2.10970268713e-05 4.50909380825e-05 0.00425142895569 4.08897570521e-05 -5.33358196452e-05 85.8620680183 127.102780267
6000 82.6235107952 33.1981793683 16.9257290945 0.00457322396405 -4.48851433836e-06 2.40033743079e-06 0.00463242463823 -0.000169017089928 -6.92100557778e-05 0.00467764729028 0.000204177595057 8.99528946453e-06 0.00565919232909 -2.48261710396e-05 6.5295281384e-05 0.00327607338108 8.09161278014e-06 -6.88378126521e-05 0.00490598304905 -2.22058000899e-05 5.46617274374e-05 0.004223228739 3.33873720685e-05 -5.97921082752e-05 85.7907059102 126.756297305
7000 83.079529633 33.1978047383 16.9259604756 0.00454601973659 -4.89404886006e-06 1.73100032237e-06 0.0046145388748 -0.000187379517509 -7.50262083828e-05 0.0046273263501 0.000237434889774 1.67174308045e-05 0.00559864361216 -2.52353711625e-05 7.65893397343e-05 0.00330188667152 3.63331524755e-06 -8.43012481961e-05 0.00488524934332 -2.27447698822e-05 6.26290954677e-05 0.00419826930246 2.44407949135e-05 -6.50877622319e-05 85.7206041805 126.460579899
8000 83.5328737566 33.1973839028 16.9261304342 0.00451988918552 -5.67835093356e-06 5.00658392888e-07 0.00460148188411 -0.000207635624628 -8.31557147768e-05 0.00457402360593 0.00025334995848 2.11143966196e-05 0.00554333415409 -2.37157993141e-05 8.32407033734e-05 0.00332222858129 -1.36891236162e-06 -9.42486173398e-05 0.00486370802538 -1.79439713416e-05 6.81876127709e-05 0.00417449351045 1.61713615787e-05 -7.14520198399e-05 85.6438789743 126.209899302
9000 83.9836711664 33.1969029823 16.9262144471 0.00449543118749 -6.01384880791e-06 -1.8487214047e-07 0.0045886645439 -0.000224016372238 -9.16857557989e-05 0.0045226055222 0.00028327421661 2.97700393583e-05 0.00549109847858 -2.26447197037e-05 9.26449669181e-05 0.00334238210926 -7.14252172463e-06 -0.000106052653988 0.00484084595905 -1.42669597115e-05 7.52684291921e-05 0.00415637250501 6.86498907318e-06 -7.51122830699e-05 85.5615951329 126.000857483
10000 84.4320978511 33.1964296047 16.9261966508 0.0044718033288 -5.77957184401e-06 -1.66448947591e-06 0.00458034353641 -0.000234160047387 -9.63429960274e-05 0.00447022046968 0.000291082202033 3.45165417242e-05 0.00544216730446 -2.01399378278e-05 9.92709422851e-05 0.0033621827223 -1.17906397403e-05 -0.000120870168094 0.00481895376926 -5.9570489963e-06 7.79335387284e-05 0.00413634077617 -3.41977468365e-06 -7.84150441395e-05 85.4753890175 125.831031128
11000 84.8782384501 33.1959537157 16.9260438443 0.00444930608132 -5.98304494464e-06 -3.15428912041e-06 0.00417334798141 -0.000252242589924 -6.44723714379e-05 0.0044195308612 0.000312138913798 4.06893927938e-05 0.00539652718754 -1.75992923878e-05 0.000105535053484 0.0033760195684 -1.82125642812e-05 -0.000127569491958 0.00479547159481 9.55085208052e-07 8.37799434907e-05 0.00412103186802 -1.08660340601e-05 -8.15526205953e-05 85.3861281288 125.698465856
