cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 14.4153226953 28.7114805637 23.8493661004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 14.7203054434 28.7110569838 23.8485554073 0.00493632364939 -3.586037896e-06 -5.32385473291e-06 0.00499237554117 -1.36601279867e-05 -6.63235521069e-06 0.00500524798759 5.00943535048e-06 -3.79610568976e-06 0.00545472239889 -3.76614262095e-06 -6.53258097968e-06 0.00417046999794 1.62196483475e-08 -2.76910557341e-08 0.00495691712699 -6.68273959763e-06 -1.49133907972e-05 0.00486864492394 9.73058253847e-07 3.17184378589e-06 86.4071314325 129.622840458
2000 15.2752107099 28.7107025676 23.84821629 0.00589490227181 -4.00760966103e-06 -2.67485385585e-06 0.00596285053163 -3.35246289537e-05 -1.58143326867e-05 0.00615881410113 2.42996089893e-05 1.89514905721e-06 0.00657049593748 -6.05679004399e-06 -1.11874213803e-06 0.00494981725014 4.13210598804e-06 8.43846711251e-06 0.00589979924585 -9.80303281431e-06 -2.50776610005e-05 0.00581911547098 6.84688891553e-06 1.24951962591e-05 86.4155633566 129.956485736
3000 15.8740056292 28.7101594659 23.8479772469 0.00602924241929 -6.90073545987e-06 -2.84192875994e-06 0.00610771458495 -5.64243948365e-05 -2.33250443939e-05 0.0062867498885 3.87709606686e-05 1.02913869918e-06 0.00671496052435 -1.02366260497e-05 1.75609648635e-06 0.00509322448252 4.87303229826e-06 1.18246360796e-05 0.00601666015165 -1.28685197592e-05 -3.6117161384e-05 0.00597227719877 5.06718924981e-06 1.65029759e-05 86.4294613974 130.343526494
4000 16.4762484443 28.7093230355 23.8476503848 0.00600603719909 -9.72016756956e-06 -3.98099204017e-06 0.00568466718948 -6.51949041446e-05 -9.51373899083e-06 0.00624639732911 4.90532520233e-05 -3.85860516052e-06 0.00667625112545 -1.42504156636e-05 3.21117113732e-06 0.00511230810553 4.57165704412e-06 1.07014809319e-05 0.00597925164475 -1.53641300145e-05 -4.53762542319e-05 0.00596708754404 9.61018200128e-08 1.70068085327e-05 86.4418720344 130.736988297
5000 17.0744898844 28.7081925843 23.8471930074 0.00595728971204 -1.27465850492e-05 -5.6186871141e-06 0.00565265389513 -9.07062021436e-05 -1.40996471603e-05 0.00617799287197 6.13734233374e-05 -9.6749208767e-06 0.0066069476433 -1.7250686475e-05 5.62656377784e-06 0.00510551450909 1.53090485886e-06 8.39613857593e-06 0.00591750756756 -1.60744890058e-05 -5.28628764296e-05 0.00593566652118 -6.55402640657e-06 1.55208601502e-05 86.4479475683 131.122625423
6000 17.6676982851 28.7067959766 23.8465664123 0.00590682267724 -1.52377456625e-05 -7.0498811023e-06 0.00561538458877 -0.000104982565059 -1.68370277504e-05 0.00627429511562 6.40929379844e-05 -3.27908099062e-05 0.00653650416391 -1.98067606076e-05 9.54045603993e-06 0.00509630819876 -4.52093967629e-07 3.54542524854e-06 0.00585713122832 -1.77394024711e-05 -5.9200475601e-05 0.00589829684915 -1.41242363057e-05 1.24166909319e-05 86.4445781726 131.494442648
7000 18.2560089043 28.7051442976 23.8457287391 0.00585940704203 -1.765922367e-05 -9.65556453612e-06 0.00558902204869 -0.000125122927731 -2.06670081884e-05 0.00620715467806 7.4759627538e-05 -3.81806840596e-05 0.00647135564634 -2.09413118239e-05 1.0752111887e-05 0.0050837092646 -5.89581227062e-06 -1.34827763457e-06 0.00579979473719 -1.86060413794e-05 -6.56132887217e-05 0.00586421868706 -1.95333072303e-05 1.04317729461e-05 86.4293966288 131.849699794
8000 18.8397107998 28.7032857016 23.8446868209 0.00581532893784 -1.9003728436e-05 -1.03330530061e-05 0.00556213877341 -0.000140673028716 -2.41300924011e-05 0.00614306728847 8.84668933038e-05 -4.26893372378e-05 0.00640989617413 -2.19858853149e-05 1.37589271352e-05 0.00507456062926 -7.90698077747e-06 -5.8414481564e-06 0.00574772093162 -1.93035262204e-05 -7.05887983485e-05 0.00583166298813 -2.50560867259e-05 9.21973737193e-06 86.4024351417 132.187065331
9000 19.4193878572 28.7008085003 23.8438706551 0.00577288278742 -2.12269989922e-05 -1.38996365327e-05 0.00554773182375 -0.000153928225464 -3.22172300706e-05 0.00608235071897 9.359726001e-05 -4.68797672813e-05 0.0063489045772 -2.2555607883e-05 1.72111044425e-05 0.00505548028449 -8.30455218965e-06 -1.46960875621e-05 0.00569853546795 -2.09451538849e-05 -7.56569932208e-05 0.00580124543187 -3.10246123016e-05 5.54767359231e-06 86.2745433906 132.410422442
