cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 100.932975574 29.554844152 22.100400552 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 101.23751857 29.5544799772 22.1011685012 0.00489739304355 -2.44843648074e-06 4.73958849129e-06 0.00508473055698 -1.34613617602e-05 -1.22787381454e-06 0.00485728176855 1.42149310048e-05 8.99843515599e-06 0.00554066703485 -5.858209472e-06 6.02603027648e-06 0.00405295232978 -8.65771837613e-08 3.8684582875e-06 0.00512012501131 -1.43190657749e-05 7.23683753556e-06 0.00458594812316 1.00932793953e-05 -5.49289165083e-06 86.4037406646 129.373672004
2000 101.78744725 29.5542386724 22.1015029251 0.00584000066681 -2.59684034157e-06 3.06505112006e-06 0.00607467063344 -4.34223353181e-05 -1.94934196408e-05 0.00578955499506 5.15219275804e-05 1.65581204364e-05 0.00666587571099 -1.62331947831e-05 8.52488605003e-06 0.00480298999326 5.56585910173e-06 -1.03921536196e-06 0.00613391372668 -3.1915693724e-05 1.27118079789e-05 0.00542535403801 3.06715552904e-05 -1.95816132806e-05 86.3895094169 129.071042434
3000 102.380834727 29.5539639564 22.1017613201 0.00597696083955 -4.50884949996e-06 1.64890885731e-06 0.00621211550757 -6.97358183602e-05 -3.54554917462e-05 0.00613851263194 6.31116281108e-05 1.35384087889e-05 0.00681051842365 -2.66127859384e-05 1.26987188289e-05 0.00494909627343 1.0671230046e-05 -8.32651741132e-06 0.00628899118226 -4.65980591702e-05 1.83493791545e-05 0.00554692250074 3.84634205357e-05 -3.62175998868e-05 86.3650721555 128.76419822
4000 102.978114712 29.5535900216 22.1020919737 0.00595926417821 -4.87462701995e-06 3.30699071546e-06 0.00619017747971 -9.40095953761e-05 -4.86161335746e-05 0.0061140548144 8.41077405232e-05 2.0523884687e-05 0.0067711527465 -3.46646073498e-05 1.66239517852e-05 0.00497137338408 1.48943371888e-05 -9.22265067151e-06 0.00627607473044 -5.6122942145e-05 2.260955255e-05 0.0055292954192 5.13620197254e-05 -4.5760986874e-05 86.3343542198 128.489890508
5000 103.571933963 29.5531255547 22.1025078557 0.00591540688171 -5.43522663227e-06 4.69117257582e-06 0.00584610796929 -0.000127589983441 -6.5441549301e-05 0.00606058460843 0.000103368577239 3.00635488665e-05 0.00670097873553 -4.19254791305e-05 2.53045127174e-05 0.00496708076317 1.821856428e-05 -1.54212931141e-05 0.00623358253665 -5.64430861419e-05 3.11387112182e-05 0.005491606829 5.51381707237e-05 -5.70034869961e-05 86.3001049305 128.254051854
6000 104.161232987 29.5525890286 22.1029868602 0.00587032336021 -6.26254335465e-06 4.10551056155e-06 0.00580377921344 -0.000141717575532 -7.45678653904e-05 0.00600306447472 0.000125369326007 3.96106561029e-05 0.00663146499859 -4.77244332607e-05 3.06191507886e-05 0.00495908913657 2.10574512659e-05 -2.26293375518e-05 0.00618703795782 -5.78438184346e-05 3.55009217661e-05 0.00545354030732 5.60543707978e-05 -6.74135293417e-05 86.2636613665 128.055803478
7000 104.746130546 29.5519291142 22.1035914103 0.00582750869315 -7.00185102599e-06 6.96544678106e-06 0.00576612842043 -0.000166191120938 -8.8376700028e-05 0.00594675889139 0.00013397764654 4.85181972735e-05 0.00656651445536 -5.24385167994e-05 3.58006135857e-05 0.00494820389532 2.3954222536e-05 -2.59040575241e-05 0.00614176506666 -5.73688665762e-05 4.2632808939e-05 0.00541787291864 5.6567978435e-05 -7.38036813296e-05 86.2260369909 127.893266011
8000 105.326797397 29.5512256918 22.1042296945 0.00578547413038 -7.05674981934e-06 5.95799256982e-06 0.00573076928863 -0.000171840333719 -9.20158980832e-05 0.00589170992561 0.000151985169544 5.56179665063e-05 0.0065034219841 -5.67301820118e-05 4.13002615916e-05 0.00493541851771 2.84863467384e-05 -3.48387626114e-05 0.00609711081214 -5.59427192109e-05 4.3218900006e-05 0.005384236645 5.34886458065e-05 -7.90960732073e-05 86.1873940963 127.761949673
9000 105.903461798 29.5504598693 22.1049117783 0.0057477820092 -8.08232420541e-06 6.30984283416e-06 0.00570281260023 -0.000190717253612 -0.000105429186132 0.00583781496338 0.000160055362491 6.49410578454e-05 0.00644588992149 -5.91180219436e-05 4.49140837011e-05 0.00492355157394 2.79879860345e-05 -4.10740752198e-05 0.00605690093442 -5.30634926437e-05 5.01840943949e-05 0.0053545661593 5.26635523319e-05 -8.91200639592e-05 86.1476813408 127.659584874
