cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 94.5527249172 20.9553069017 8.44301616734 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 94.8007577528 20.9555761154 8.44350095615 0.00392213931635 1.56201313231e-06 1.3064773045e-06 0.00414604863699 -1.16728590017e-06 2.41656590561e-05 0.00381296146627 7.29574404389e-06 -2.62939790824e-05 0.0039800339166 4.37972724939e-06 -1.6265426506e-05 0.00359018549501 9.34530905705e-07 1.59550765041e-05 0.00233990772251 1.35221125731e-05 -2.0354612846e-06 0.00507810195293 -2.75617201231e-06 5.32753698057e-06 86.4064450889 129.473062465
2000 95.2396807554 20.95578815 8.44357568245 0.0046527121362 2.17157702433e-06 -1.00696922931e-06 0.00445318503254 4.09267674262e-06 7.70704618562e-05 0.00495399432461 3.99256184452e-06 -6.69610017002e-05 0.00471377896384 9.85057310628e-06 -4.95851284246e-05 0.00422578482196 -1.73122439534e-06 4.22331235782e-05 0.00280369017174 1.68809891757e-05 -5.83079654387e-06 0.00605948509853 4.64665912831e-07 6.15467785471e-06 86.4043253822 129.44964276
3000 95.712280101 20.9561715093 8.44351790347 0.00475919418569 4.9272531714e-06 -2.56378365961e-08 0.00455743596552 2.06072267361e-06 0.000124813282786 0.00505318416491 8.4690504144e-06 -0.000114795511457 0.00481002389504 1.94510699069e-05 -7.94781786278e-05 0.00432588599565 -6.04640042933e-06 6.87364402833e-05 0.00294649645346 8.82348079134e-06 -4.30281996213e-06 0.00615920793048 1.16677381935e-05 7.63435928357e-06 86.3966439846 129.470231254
4000 96.187790323 20.9567697615 8.44343245058 0.00474483779777 6.92639488967e-06 -1.0425154896e-06 0.00455617831698 -2.6068577935e-06 0.000174812942613 0.00501117652876 1.629785877e-05 -0.000158339759812 0.00478127557797 2.30992449629e-05 -0.000104758120867 0.00432518436053 -9.41356845334e-06 9.47736917614e-05 0.00302050012555 -8.09374366941e-06 -2.26484931545e-06 0.00609116597529 2.55207088874e-05 7.88670918303e-06 86.3803771395 129.531938526
5000 96.6605485307 20.9575392909 8.44331758734 0.00471090258446 7.40070860771e-06 -1.40909040396e-06 0.00454393195086 -7.21881784464e-06 0.000204875759059 0.00494676942112 2.18878325705e-05 -0.000202951731166 0.00473439100998 2.34034604323e-05 -0.000129439390021 0.00431008390368 -1.42051246631e-05 0.000111429010227 0.00307649579776 -2.8190868526e-05 1.99224184921e-06 0.00599906715542 3.95515029224e-05 8.34953353923e-06 86.3541563624 129.629121145
6000 97.1297819109 20.9584560523 8.44316431565 0.0046744498124 9.74795573935e-06 -1.30224475184e-06 0.00453105957292 -1.18457580413e-05 0.00025082415977 0.00487085917105 3.39640360871e-05 -0.000235246616171 0.00467658003985 2.50985280097e-05 -0.000143278339241 0.00429651621279 -1.62326585027e-05 0.000133700089303 0.00311975504328 -4.25298296303e-05 8.74918802689e-06 0.00591311507569 5.22115220619e-05 7.86134716369e-06 86.3164418991 129.75527069
7000 97.5954857403 20.9595468237 8.4429929854 0.00464082982073 1.14457159158e-05 -2.42915653864e-06 0.00406089521455 -1.30468851927e-05 0.00023160655941 0.00479833468442 3.99932400872e-05 -0.000269650928044 0.00462217813391 2.33868155712e-05 -0.000160242938725 0.00428708328136 -1.7482883065e-05 0.000144386769773 0.0031629057738 -6.02662294591e-05 1.52961258701e-05 0.00583085308857 6.60684494775e-05 4.88380082213e-06 86.2661106593 129.905553065
8000 98.0579663965 20.9607283516 8.44273635788 0.00460873247474 1.2510036405e-05 -2.514335271e-06 0.00406655262602 -1.4114423003e-05 0.000270396802274 0.004726853963 4.99496334261e-05 -0.000296288643178 0.00457050760447 2.09596142131e-05 -0.000167778425371 0.0047010476039 1.43454634658e-05 0.000173667776939 0.00320325481634 -7.87567513222e-05 2.14418888387e-05 0.0057557036623 7.80181407226e-05 2.91768993702e-06 86.2031886108 130.075779456
9000 98.5173458017 20.9620039856 8.44244168415 0.00457953576622 1.15784213312e-05 -2.74712555274e-06 0.00407492405862 -1.52474175788e-05 0.000288839695774 0.00506778791045 2.5701520983e-05 -0.000238001538793 0.0045320313169 1.39243974315e-05 -0.00017795936087 0.00468074158651 2.05386159737e-05 0.000175977260267 0.00323288346483 -8.8620230084e-05 3.01951118659e-05 0.00568839746968 8.67707496494e-05 -8.37211530739e-07 86.1270719363 130.262780463
