cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 90.4720263099 34.0206026006 22.4355344508 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 90.7075358909 34.0208698753 22.4362722878 0.00361527902869 1.34136551537e-06 5.06088072102e-06 0.00310989016698 -4.29213726867e-05 -2.96166533595e-06 0.00420248443464 2.8945332777e-05 1.04509343348e-05 0.00464308830497 8.02378648135e-06 9.6148451397e-06 0.00237633720103 -1.38371407421e-05 -5.75129630737e-06 0.00370602290884 -3.85443280431e-06 -6.61229474611e-06 0.0034530819085 7.80074099434e-06 1.49085972094e-05 86.4134256477 130.04781907
2000 91.1085369676 34.0210087076 22.4367734291 0.00423515127868 1.51843022904e-06 5.06139672477e-06 0.00364470485502 -9.77568361405e-05 -1.11942569134e-05 0.00493568051011 7.33784141745e-05 1.75614944069e-05 0.00546797114315 2.18092697439e-05 1.30329364496e-05 0.00280969065674 -3.91967308972e-05 -1.45627334633e-05 0.00434359517637 -1.53773344916e-05 -2.40473218129e-05 0.00402051840465 2.06337690887e-05 2.88056999491e-05 86.4402886057 131.178284959
3000 91.538406735 34.0212114193 22.4374628727 0.00433016622261 2.36411733236e-06 9.36411855775e-06 0.00376128047507 -0.000133151352354 -1.65247452765e-05 0.00502248935221 0.000107196717105 2.72484109766e-05 0.00555346389324 4.01212557769e-05 1.86273761254e-05 0.00293394069907 -6.50369404691e-05 -1.72226079464e-05 0.00444711515414 -2.5802610356e-05 -3.09593022414e-05 0.00411180121782 2.46123285029e-05 7.44859789769e-05 86.473009342 132.448866024
4000 91.971349234 34.0214579339 22.4384708486 0.00432250898915 2.4835937328e-06 1.1272826366e-05 0.00379888779797 -0.00015669725248 -1.86851013138e-05 0.00498128686925 0.000133437717349 3.54257381046e-05 0.00550170004468 6.05926797742e-05 2.32951789129e-05 0.00298731832913 -9.22019287945e-05 -1.62821351976e-05 0.0044492387514 -3.69147331933e-05 -3.22878030357e-05 0.00409516068428 3.71887098137e-05 4.54436760828e-05 86.4928696784 133.741362686
5000 92.4024604268 34.0217565302 22.4397753524 0.00429833771702 3.19322693827e-06 1.45089891297e-05 0.00382180288023 -0.000162109073946 -2.04607821222e-05 0.00491791567366 0.000150968361734 4.27232055666e-05 0.0054314201444 8.18251687707e-05 2.64531941666e-05 0.00302263130563 -0.000119340948474 -1.42040877602e-05 0.00443377451043 -4.48011086718e-05 -2.97553544885e-05 0.00406840685217 4.10580883596e-05 4.88753843948e-05 86.4866548169 135.014600269
6000 92.8310030002 34.02204369 22.4413889589 0.00427241629264 2.83077806973e-06 1.75236213749e-05 0.00310960678032 -0.000119059709901 -6.21140711343e-05 0.00484944400413 0.000166831065273 4.91747551204e-05 0.0053592539403 0.00010275090307 3.0207591966e-05 0.0030650882469 -0.000100283201357 -1.02063684367e-05 0.00441599079713 -5.25863638052e-05 -2.56774919049e-05 0.0040396673685 4.33690704909e-05 5.13432610881e-05 86.4458059989 136.248003499
7000 93.2569552512 34.0223252657 22.4432635731 0.0042475546035 2.6620570008e-06 1.95931214376e-05 0.00314059922313 -0.000156412365137 -7.35541634464e-05 0.00478395039898 0.000177800354796 5.59092158617e-05 0.0052905705477 0.00012430444631 3.36666141079e-05 0.00309991430576 -0.000120145473175 -1.02482441137e-05 0.00439811181825 -5.87048831723e-05 -2.08866415981e-05 0.00401375964463 4.28630603816e-05 5.14403323044e-05 86.3640838041 137.427678419
8000 93.6804662346 34.0225770293 22.4453737212 0.00422319965909 2.19148423678e-06 2.20390638092e-05 0.0031153692671 -0.000186326365771 -8.81074858974e-06 0.00471767174574 0.00018795461524 6.04834906171e-05 0.00522224615963 0.000142050550128 3.74836944403e-05 0.00312942178235 -0.000138441266321 -9.98932794138e-06 0.00437988375556 -6.18976821411e-05 -1.59418701081e-05 0.00398831930802 4.18884574582e-05 5.20893191634e-05 86.2415075849 138.547550893
9000 94.1016367768 34.0227878524 22.4477091527 0.00420092103589 1.81262707958e-06 2.42186218753e-05 0.00316237068112 -0.00022789100037 -1.69962003267e-05 0.00465768260722 0.000196770380806 6.61139405799e-05 0.0051585966898 0.000161864868011 4.09325873087e-05 0.00316022572562 -0.000158089290926 -1.1414997311e-05 0.00436319403488 -6.61309442501e-05 -1.07921608774e-05 0.00396529627965 3.98576308298e-05 5.29559860634e-05 86.0773130163 139.600117339
