cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 94.344336309 12.0772824545 12.7341810846 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 94.6265993733 12.0774477433 12.727198112 0.00446149380171 -4.56635369303e-06 -4.08866764295e-06 0.00411019803091 1.57507445879e-05 1.85107236092e-05 0.00492847409707 -7.04993478452e-06 -1.1686573068e-06 0.00390391183816 -1.75763746884e-05 3.42140850438e-05 0.00481878148787 1.31309382359e-06 1.1505164248e-07 0.00388787959957 -2.71639342113e-06 2.53548498452e-06 0.0047775916304 -7.92660292923e-05 -0.000287245991156 85.7324779292 129.267648773
2000 95.1252448528 12.0772572194 12.7264554292 0.00528032629308 -1.58705050184e-06 2.63804941005e-06 0.00483496111553 4.95409454213e-05 5.24324172824e-05 0.0058519459193 -4.28934431743e-05 -4.05377180629e-05 0.0045915331287 -3.19658478659e-05 1.43146728621e-05 0.00574950748543 1.18761388951e-05 -8.04457139881e-06 0.00459077000283 6.5861699244e-06 6.30649971645e-06 0.0056143646308 2.56426664655e-05 -0.000193922491062 85.720188019 129.950535114
3000 95.661003648 12.0771452676 12.7259285272 0.00538701295912 -1.8740254249e-06 4.53047673095e-06 0.00494236906334 7.77110577458e-05 8.07089091684e-05 0.0059490463228 -6.79710615498e-05 -6.05078576237e-05 0.00469637905116 -4.32102277343e-05 2.3893530576e-05 0.00586665815209 2.18438472345e-05 -9.1629847942e-06 0.00471058210616 1.68668434723e-05 1.12954188869e-05 0.00572733201388 3.86521687412e-05 -0.000169535464634 85.7207789483 130.744226341
4000 96.1989421644 12.076934529 12.725876503 0.00536106867466 -3.01885781403e-06 7.68443265749e-06 0.0049358043443 9.41213395794e-05 9.55799179356e-05 0.00589179297496 -8.74480537524e-05 -7.29189473898e-05 0.00468665075008 -5.42264569833e-05 3.75372169331e-05 0.00583368594353 2.58868993927e-05 -1.09986891677e-05 0.00471687768898 2.71744611596e-05 1.69766636243e-05 0.00584197793255 -0.00010777983139 0.000188582817613 85.7328508231 131.565513541
5000 96.7328678559 12.07665409 12.7261071576 0.00531375752541 -3.88521522486e-06 1.05574992504e-05 0.0049152584322 0.00010870463866 0.000111370473163 0.00580975817779 -9.61943543749e-05 -7.64970151926e-05 0.00466025645666 -5.70181426409e-05 5.32521080633e-05 0.00577665188921 3.16810288761e-05 -1.30647655599e-05 0.00470113484497 3.73256765683e-05 2.38366247431e-05 0.00578005320921 -0.000110546354676 0.000185983943771 85.720736004 132.377208056
6000 97.2619748809 12.0762218295 12.7265707343 0.00526635935473 -5.16566234866e-06 1.32383455093e-05 0.0048947436592 0.000115381042341 0.000117547302047 0.00572917707287 -0.000111552623862 -8.52736088843e-05 0.00463095363177 -5.81477216962e-05 6.60977308545e-05 0.00571832312393 3.23515130668e-05 -1.34291933556e-05 0.00468437716495 4.7747645666e-05 3.04331014106e-05 0.00571346422635 -0.000114967928245 0.000182906940529 85.6894119469 133.17737536
7000 97.7863953827 12.0755700268 12.7273106972 0.00522132411922 -7.91458791327e-06 1.47490838319e-05 0.00487818526201 0.000123960434815 0.000128646751466 0.00564960631351 -0.000116440339135 -8.45503214293e-05 0.00460761020402 -6.01875661679e-05 7.81059966721e-05 0.00566007685356 3.23092350698e-05 -1.44694757375e-05 0.00466801723067 5.40120084545e-05 3.72803683336e-05 0.00566345915892 -0.00011018755305 0.000170906902684 85.6357641412 133.943403318
8000 98.3064958033 12.0748007092 12.7282666338 0.00517876657565 -9.00173576675e-06 1.62792049467e-05 0.00486201186658 0.000125191693316 0.000131344456197 0.00557759964196 -0.00012687325929 -9.04177575935e-05 0.00458395339877 -5.43108067296e-05 9.16767904539e-05 0.00560722710232 3.29691110394e-05 -1.5601814674e-05 0.00465176194889 6.48136478964e-05 4.43816515417e-05 0.00559686581097 -0.000118274297234 0.000168746930272 85.5486532916 134.676271542
9000 98.8224649037 12.073761119 12.7296888482 0.00513958493181 -1.11879171007e-05 1.96156297009e-05 0.00484854018066 0.000131912806421 0.000141339545973 0.00550590988546 -0.000129667045082 -8.6985286069e-05 0.00456478979293 -5.59686837396e-05 0.000101403756378 0.00555893663943 3.1921902317e-05 -1.64670688807e-05 0.00463966178044 6.70887203533e-05 5.15905812693e-05 0.00554921339113 -0.000114865319451 0.000162402028086 85.4623141701 135.394446999
