cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 40.2682394223 32.6476752785 32.1639353677 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 40.4542564405 32.6481277733 32.1639210547 0.00272490794129 2.39951738838e-06 -9.45257788364e-07 0.00274651995225 -7.75952606604e-06 -1.22938582908e-05 0.00286670055966 2.22534621791e-05 1.8551170406e-05 0.00306127781228 4.33895000285e-06 -4.29995758124e-06 0.00250626946009 3.67918134864e-06 8.25576336896e-07 0.00359370895576 3.81597979712e-06 6.28691811219e-07 0.00152445118293 -3.7732605814e-06 3.35001352724e-06 86.4083236067 129.568343971
2000 40.7526556291 32.648266411 32.1637037144 0.00313216493134 9.5615410535e-07 -3.35652100863e-06 0.00314846600383 -2.07674634599e-05 -3.90910683809e-05 0.0032797648916 4.71804956663e-05 5.31147114976e-05 0.00351365249966 1.47101857741e-06 -3.12558268457e-06 0.0028784213045 6.026108434e-06 -4.86724948185e-06 0.00416694614504 2.41532259396e-06 2.0520076681e-06 0.0017639563594 -9.73623271975e-06 5.81780033179e-06 86.4084389963 129.71031526
3000 41.0702038811 32.6483491743 32.1632494678 0.00319675219635 8.83691885795e-07 -5.69579632227e-06 0.00321685438075 -3.10414188643e-05 -7.17444823673e-05 0.00332728260965 6.64903421822e-05 8.37848550427e-05 0.00356564162575 1.64282600098e-06 2.37737110069e-06 0.0029512743084 9.83307138429e-06 -1.58806124571e-05 0.00423527835288 4.19624696854e-06 5.4169041201e-06 0.00184555522831 -1.36687057686e-05 6.13086689405e-06 86.3992570377 129.880041695
4000 41.389990693 32.6484224423 32.1625684946 0.00319480012379 6.53719576669e-07 -7.95304817387e-06 0.00322313777058 -3.68516336963e-05 -0.000101572620305 0.00330178022134 8.23884115859e-05 0.000113271164738 0.00354316266154 1.41955515114e-06 1.14579422164e-05 0.00296396341805 1.3258763175e-05 -2.85465297257e-05 0.00420544580356 2.66104262311e-06 8.47887126394e-06 0.00189445433802 -1.75137769619e-05 4.47669370877e-06 86.3762443676 130.059421815
5000 41.7088077241 32.6484828601 32.1616495441 0.00318095587066 5.42273516506e-07 -1.04679016775e-05 0.0029184727083 -5.08771399839e-05 -0.000147212979234 0.00359951301134 8.69289092968e-05 0.000135055187324 0.00350845011305 6.48582542461e-07 2.30374272435e-05 0.00296243222281 1.66595565533e-05 -4.34588507889e-05 0.00415886511051 3.31767548812e-06 1.17717424944e-05 0.00193569449437 -2.11879195856e-05 1.01882401289e-06 86.3360212365 130.239629142
6000 42.0261306738 32.648515202 32.1604740899 0.00316570354743 2.0657975517e-09 -1.30721195319e-05 0.0029259797645 -5.37016195595e-05 -0.000180553511775 0.00355299978569 9.417916315e-05 0.000159904730132 0.00347296581234 8.70314084613e-08 3.07849298991e-05 0.00295747164672 2.0491126769e-05 -5.99206896152e-05 0.00411024073881 1.62299119581e-06 1.5230016922e-05 0.00197485095365 -2.53683895104e-05 -3.50100597181e-06 86.2774058168 130.415066016
7000 42.3419442527 32.64849353 32.1590476164 0.00315083544721 -5.17110082202e-07 -1.5496297781e-05 0.00293547202736 -5.56353523311e-05 -0.000210373517824 0.0035061048204 0.000103695639969 0.000189138669833 0.00343951634353 -1.34920127713e-06 4.2482696032e-05 0.0029535350662 2.39652985538e-05 -7.60228704932e-05 0.00406386979564 5.93554902013e-08 1.70700149612e-05 0.00201227448355 -2.95895884244e-05 -8.61455672846e-06 86.2009056092 130.582971823
8000 42.6563032537 32.6484139842 32.1573672703 0.00313650056368 -1.2385719455e-06 -1.81118979626e-05 0.00294611744121 -5.27839848006e-05 -0.000226445477909 0.00345820767386 0.000104578764402 0.000210812282919 0.00340553180597 -4.37247258804e-06 5.5304581116e-05 0.00294976431387 2.83578678144e-05 -9.11522632213e-05 0.00401870589226 -6.89866057562e-07 2.01889633579e-05 0.00204439839425 -3.25186435325e-05 -1.44678727102e-05 86.106503798 130.741048188
9000 42.9692851409 32.6482604268 32.1554240354 0.0031233396857 -2.14289078079e-06 -2.08707917523e-05 0.00295774138377 -5.19103398413e-05 -0.000249446569323 0.00340962061345 0.000108854997249 0.000227985617915 0.00337372897981 -6.49268854969e-06 6.06418361351e-05 0.0029464850114 3.30005586363e-05 -0.000106694536411 0.00397663028029 -5.31648527806e-06 2.06677685814e-05 0.0020759466176 -3.58892315111e-05 -2.08797856151e-05 85.9960634237 130.888760733
