cycle rbc_center_position[x y z] rbc_velocity[x y z] x_min_vel[x y z] x_max_vel[x y z] y_min_vel[x y z] y_max_vel[x y z] z_min_vel[x y z] z_max_vel[x y z] volume surface 
0 66.6559864544 16.9383735752 8.33139256847 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 86.4064976496 129.503986998
1000 66.9015866497 16.9389245856 8.33079533104 0.00383084558965 4.38026332548e-06 -1.89947220738e-06 0.00324162053683 1.25930541965e-05 3.96474495603e-05 0.00442957595906 -3.90624169069e-06 -3.17465824735e-05 0.00372388009022 1.25599284901e-07 2.85185448482e-07 0.00389518280988 9.6245800208e-06 -3.41132646411e-06 0.00260572752206 5.607135361e-06 1.59304787214e-06 0.00483757621695 2.06177310351e-06 -8.09492738602e-06 86.4148022735 130.035731329
2000 67.328837659 16.9393135532 8.33067337892 0.00452233060524 3.81209359017e-06 -1.74693943221e-07 0.00381513814604 1.28421738491e-05 9.40640675144e-05 0.00524195248801 -1.14282247526e-05 -7.53879106659e-05 0.00437426545006 -1.0213092988e-05 4.7086418315e-07 0.0046081491168 1.95308901663e-05 1.25532036422e-06 0.00309563231916 5.81236732979e-06 1.00647506864e-05 0.00573584484371 1.3464228323e-06 -1.39831656773e-05 86.4476518129 131.169350269
3000 67.7879988376 16.9397522344 8.33070937226 0.00462403472506 5.12368437429e-06 6.67501608042e-07 0.00392696526453 1.21333891926e-05 0.000138954311641 0.00533309065452 -1.50660378703e-05 -0.000108739261606 0.00447282739461 -1.3249164383e-05 1.61066891534e-06 0.0047237864353 2.6193885715e-05 5.23598868492e-06 0.00322203240609 4.55390318985e-06 2.42738452041e-05 0.00583138309326 2.75802950122e-06 -2.5536962972e-05 86.4922599781 132.448592871
4000 68.2501586394 16.9403709258 8.33081263638 0.00461262237674 7.10928560035e-06 1.23250228882e-06 0.00395319238049 8.45967584805e-06 0.000160315413807 0.00528430799649 -1.48512046004e-05 -0.000135414155483 0.00446446273214 -1.24972548463e-05 1.14416652139e-06 0.00472140638377 3.22163393142e-05 9.81023552425e-06 0.00326458777889 2.96904376951e-06 4.17584405366e-05 0.00577883836656 6.91885978661e-06 -3.85353221273e-05 86.5297235472 133.750827369
5000 68.7099627975 16.9411902697 8.33098895364 0.00458261662884 9.19433813714e-06 2.22160432819e-06 0.00396733816354 4.1403801728e-06 0.000179148628227 0.00520995537081 -1.26276232673e-05 -0.000151572826947 0.00443903757263 -1.11987332841e-05 3.6953412048e-06 0.00469865554095 3.46525444192e-05 1.25207251461e-05 0.00328813584146 1.91678425706e-06 6.22462259618e-05 0.00570429773712 1.06674851062e-05 -5.2987276936e-05 86.5449772008 135.031790913
6000 69.1666351162 16.9422186184 8.33121723393 0.00455105230906 1.14813197916e-05 2.10942141376e-06 0.00398259411499 6.84549750075e-07 0.00018788330939 0.00513504247238 -9.50754171819e-06 -0.00016717494355 0.00441121826707 -7.05659458232e-06 3.73763691422e-06 0.00467171454296 3.87470322056e-05 1.57571068711e-05 0.00331585416796 1.88517577067e-06 8.32586556497e-05 0.00563306446364 1.47716616983e-05 -6.91699959789e-05 86.5285703427 136.271927189
7000 69.6202104952 16.9434579345 8.33148650261 0.00452048604802 1.33935880733e-05 3.18322459846e-06 0.00399514459315 -5.40631729291e-06 0.000192904853629 0.00505949609947 -5.70400144384e-06 -0.000176045476251 0.00438541277888 -3.59614198016e-06 7.07922925437e-06 0.00464529768748 3.93172333217e-05 1.62987912304e-05 0.00333574100353 1.81690000142e-06 0.000104648371386 0.00556021424573 1.8268718895e-05 -8.35491859305e-05 86.4771314027 137.45976318
8000 70.0708685756 16.9449119907 8.33182918359 0.00449291722792 1.54630191577e-05 3.49368794236e-06 0.00336501525908 2.92495005246e-05 0.000162770842948 0.00499019493455 -2.32398800703e-06 -0.000186369921634 0.0043620215695 8.26044021979e-07 9.76375042052e-06 0.00461877391106 4.08421510707e-05 1.71971512908e-05 0.00338169056674 2.69811719999e-05 8.51791074171e-05 0.00549564844624 2.13766452474e-05 -9.98916685806e-05 86.3851935349 138.584405967
9000 70.5187577145 16.9465955186 8.33220488593 0.00446564794749 1.78578989064e-05 4.21862794327e-06 0.00339169648237 3.31859645915e-05 0.000186480441571 0.00491943198299 2.35089799858e-06 -0.000190641077391 0.00434038662942 5.1733402333e-06 1.26188453301e-05 0.00459235709462 4.17254427291e-05 1.7169453202e-05 0.0034053506062 2.88006522861e-05 0.000103394735648 0.00542730805067 2.47376079073e-05 -0.000112853219229 86.2552832949 139.641836673
